origin_date,last_updated,name,number,longitude,latitude,speed,geometry
2024-01-26,1706336044,Silver Meteor,98,-79.290278,34.5405,79.4,POINT (-79.290278 34.5405)
2024-01-22,1705994579,Silver Meteor,97,-79.289996,34.540923,75.89,POINT (-79.289996 34.540923)
2024-01-24,1706166297,Silver Meteor,97,-79.289874,34.54111,78.84,POINT (-79.289874 34.54111)
2024-01-27,1706426578,Silver Meteor,97,-79.289523,34.541648,76.81,POINT (-79.289523 34.541648)
2024-01-30,1706678237,Silver Meteor,98,-79.288943,34.542533,78.15,POINT (-79.288943 34.542533)
2024-01-27,1706420463,Silver Meteor,98,-79.288936,34.542548,77.6,POINT (-79.288936 34.542548)
2024-01-28,1706460079,Palmetto,90,-79.288699,34.54288,78.08,POINT (-79.288699 34.54288)
2024-01-25,1706200695,Palmetto,90,-79.287555,34.544715,78.07,POINT (-79.287555 34.544715)
2024-01-23,1706028241,Palmetto,90,-79.286029,34.547073,77.83,POINT (-79.286029 34.547073)
2023-12-26,1703656637,Silver Meteor,98,-79.285342,34.548083,78.14,POINT (-79.285342 34.548083)
2024-01-25,1706249103,Silver Meteor,98,-79.285273,34.54819,77.61,POINT (-79.285273 34.54819)
2024-01-21,1705900442,Silver Meteor,98,-79.28506,34.548564,77.52,POINT (-79.28506 34.548564)
2024-01-31,1706765357,Silver Meteor,98,-79.285006,34.548614,76.95,POINT (-79.285006 34.548614)
2024-01-18,1705648062,Silver Meteor,97,-79.284938,34.548736,80.46,POINT (-79.284938 34.548736)
2024-01-29,1706572040,Palmetto,89,-79.284594,34.549327,78.46,POINT (-79.284594 34.549327)
2024-01-24,1706133729,Palmetto,89,-79.284152,34.550002,79.0,POINT (-79.284152 34.550002)
2024-01-22,1705993133,Silver Meteor,98,-79.283191,34.551425,77.19,POINT (-79.283191 34.551425)
2024-01-30,1706685053,Silver Meteor,97,-79.282229,34.552898,71.99,POINT (-79.282229 34.552898)
2024-01-20,1705821597,Silver Meteor,97,-79.282184,34.552962,77.97,POINT (-79.282184 34.552962)
2024-01-28,1706521449,Silver Meteor,97,-79.282,34.553199,77.38,POINT (-79.282 34.553199)
2024-01-26,1706287809,Palmetto,90,-79.281245,34.554412,76.24,POINT (-79.281245 34.554412)
2024-01-25,1706254677,Silver Meteor,97,-79.279689,34.556823,76.4,POINT (-79.279689 34.556823)
2024-01-27,1706374387,Palmetto,90,-79.279361,34.557346,78.81,POINT (-79.279361 34.557346)
2024-02-12,1707809371,Silver Meteor,97,-79.278888,34.558028,76.23,POINT (-79.278888 34.558028)
2024-01-25,1706221564,Palmetto,89,-79.277911,34.559611,74.5,POINT (-79.277911 34.559611)
2024-01-29,1706547202,Palmetto,90,-79.277873,34.559634,78.82,POINT (-79.277873 34.559634)
2024-01-24,1706160003,Silver Meteor,98,-79.27785,34.559657,77.81,POINT (-79.27785 34.559657)
2024-01-31,1706741418,Palmetto,89,-79.277812,34.559745,77.08,POINT (-79.277812 34.559745)
2024-01-24,1706114831,Palmetto,90,-79.277331,34.560409,78.19,POINT (-79.277331 34.560409)
2024-01-19,1705704067,Palmetto,89,-79.277339,34.560474,78.36,POINT (-79.277339 34.560474)
2024-01-28,1706478785,Palmetto,89,-79.276591,34.561675,79.3,POINT (-79.276591 34.561675)
2024-01-29,1706596686,Silver Meteor,98,-79.276538,34.561683,75.4,POINT (-79.276538 34.561683)
2024-01-01,1704179010,Silver Meteor,97,-79.275958,34.56256,79.45,POINT (-79.275958 34.56256)
2023-12-24,1703455222,Palmetto,89,-79.273845,34.565848,78.3,POINT (-79.273845 34.565848)
2024-01-23,1706082775,Silver Meteor,97,-79.273173,34.566886,79.75,POINT (-79.273173 34.566886)
2024-01-01,1704172173,Silver Meteor,98,-79.272532,34.567931,78.87,POINT (-79.272532 34.567931)
2024-01-26,1706311030,Palmetto,89,-79.271632,34.569224,78.6,POINT (-79.271632 34.569224)
2024-01-27,1706392392,Palmetto,89,-79.270083,34.571681,78.03,POINT (-79.270083 34.571681)
2024-01-19,1705728349,Silver Meteor,98,-79.269359,34.572772,77.19,POINT (-79.269359 34.572772)
2024-01-31,1706719826,Palmetto,90,-79.268985,34.573352,76.35,POINT (-79.268985 34.573352)
2024-01-21,1705874694,Palmetto,89,-79.268885,34.573485,78.05,POINT (-79.268885 34.573485)
2024-01-22,1705942565,Palmetto,90,-79.26871,34.57373,78.01,POINT (-79.26871 34.57373)
2024-01-23,1706076652,Silver Meteor,98,-79.26855,34.573966,77.08,POINT (-79.26855 34.573966)
2024-01-21,1705856884,Palmetto,90,-79.268092,34.574699,76.17,POINT (-79.268092 34.574699)
2024-01-23,1706046792,Palmetto,89,-79.266246,34.577598,78.55,POINT (-79.266246 34.577598)
2024-01-19,1705682464,Palmetto,90,-79.26575,34.578307,77.86,POINT (-79.26575 34.578307)
2024-01-28,1706506504,Silver Meteor,98,-79.26559,34.578601,77.57,POINT (-79.26559 34.578601)
2024-01-18,1705614760,Palmetto,89,-79.265475,34.57875,78.57,POINT (-79.265475 34.57875)
2024-01-29,1706599753,Silver Meteor,97,-79.264575,34.580112,77.63,POINT (-79.264575 34.580112)
2024-01-31,1706771475,Silver Meteor,97,-79.264056,34.580909,77.31,POINT (-79.264056 34.580909)
2024-01-30,1706633414,Palmetto,90,-79.263629,34.581573,44.02,POINT (-79.263629 34.581573)
2024-01-22,1705962369,Palmetto,89,-79.263072,34.582484,76.78,POINT (-79.263072 34.582484)
2024-01-20,1705769573,Palmetto,90,-79.262568,34.583167,75.69,POINT (-79.262568 34.583167)
2024-01-19,1705736632,Silver Meteor,97,-79.262156,34.583865,78.33,POINT (-79.262156 34.583865)
2024-01-30,1706653038,Palmetto,89,-79.261279,34.585204,78.14,POINT (-79.261279 34.585204)
2024-01-26,1706336224,Silver Meteor,98,-79.261058,34.585517,45.04,POINT (-79.261058 34.585517)
2024-01-30,1706684895,Silver Meteor,97,-79.260905,34.585757,78.37,POINT (-79.260905 34.585757)
2024-01-20,1705787576,Palmetto,89,-79.260539,34.586372,76.11,POINT (-79.260539 34.586372)
2024-01-25,1706200849,Palmetto,90,-79.260257,34.586757,78.17,POINT (-79.260257 34.586757)
2024-01-20,1705814041,Silver Meteor,98,-79.259623,34.58776,76.74,POINT (-79.259623 34.58776)
2024-01-18,1705647883,Silver Meteor,97,-79.257808,34.590629,44.28,POINT (-79.257808 34.590629)
2024-01-24,1706166117,Silver Meteor,97,-79.257525,34.590957,77.67,POINT (-79.257525 34.590957)
2024-01-22,1705993313,Silver Meteor,98,-79.257258,34.591422,45.09,POINT (-79.257258 34.591422)
2024-01-27,1706420643,Silver Meteor,98,-79.257136,34.591575,77.66,POINT (-79.257136 34.591575)
2024-01-27,1706426397,Silver Meteor,97,-79.256892,34.591941,75.99,POINT (-79.256892 34.591941)
2024-01-30,1706678417,Silver Meteor,98,-79.256503,34.592544,77.68,POINT (-79.256503 34.592544)
2024-01-28,1706460254,Palmetto,90,-79.256373,34.592704,77.99,POINT (-79.256373 34.592704)
2024-01-23,1706028420,Palmetto,90,-79.254031,34.596366,77.03,POINT (-79.254031 34.596366)
2024-01-21,1705900622,Silver Meteor,98,-79.253634,34.596995,76.71,POINT (-79.253634 34.596995)
2024-01-31,1706765537,Silver Meteor,98,-79.25307,34.597827,77.62,POINT (-79.25307 34.597827)
2024-01-25,1706249283,Silver Meteor,98,-79.252963,34.597964,78.38,POINT (-79.252963 34.597964)
2023-12-26,1703656818,Silver Meteor,98,-79.252932,34.598029,78.49,POINT (-79.252932 34.598029)
2024-01-24,1706133554,Palmetto,89,-79.251468,34.600375,79.04,POINT (-79.251468 34.600375)
2024-02-12,1707803419,Silver Meteor,98,-79.251056,34.60097,77.08,POINT (-79.251056 34.60097)
2024-01-26,1706287995,Palmetto,90,-79.249583,34.603194,75.55,POINT (-79.249583 34.603194)
2024-01-29,1706571858,Palmetto,89,-79.249614,34.603221,77.23,POINT (-79.249614 34.603221)
2024-01-20,1705821417,Silver Meteor,97,-79.249354,34.603545,78.48,POINT (-79.249354 34.603545)
2024-01-28,1706521270,Silver Meteor,97,-79.248439,34.604968,76.18,POINT (-79.248439 34.604968)
2024-02-12,1707809190,Silver Meteor,97,-79.248362,34.60506,76.0,POINT (-79.248362 34.60506)
2024-01-25,1706254497,Silver Meteor,97,-79.247523,34.606395,78.99,POINT (-79.247523 34.606395)
2024-01-23,1706082593,Silver Meteor,97,-79.247233,34.60694,68.87,POINT (-79.247233 34.60694)
2024-01-27,1706374578,Palmetto,90,-79.246768,34.607543,79.54,POINT (-79.246768 34.607543)
2024-01-25,1706221382,Palmetto,89,-79.246501,34.607989,76.23,POINT (-79.246501 34.607989)
2024-01-28,1706478618,Palmetto,89,-79.246096,34.608585,79.21,POINT (-79.246096 34.608585)
2024-01-24,1706160183,Silver Meteor,98,-79.245616,34.60921,76.98,POINT (-79.245616 34.60921)
2024-01-31,1706741240,Palmetto,89,-79.245448,34.609431,77.98,POINT (-79.245448 34.609431)
2024-01-29,1706547376,Palmetto,90,-79.245387,34.609527,80.09,POINT (-79.245387 34.609527)
2024-01-19,1705703885,Palmetto,89,-79.244761,34.610397,78.11,POINT (-79.244761 34.610397)
2024-01-29,1706596866,Silver Meteor,98,-79.244586,34.610599,76.07,POINT (-79.244586 34.610599)
2024-01-30,1706684698,Silver Meteor,97,-79.244464,34.610744,79.1,POINT (-79.244464 34.610744)
2024-01-24,1706115008,Palmetto,90,-79.244288,34.610938,76.76,POINT (-79.244288 34.610938)
2023-12-24,1703455041,Palmetto,89,-79.240886,34.615573,78.81,POINT (-79.240886 34.615573)
2024-01-01,1704172353,Silver Meteor,98,-79.240092,34.61666,81.07,POINT (-79.240092 34.61666)
2024-01-31,1706720002,Palmetto,90,-79.238788,34.618426,77.95,POINT (-79.238788 34.618426)
2024-01-21,1705874530,Palmetto,89,-79.238398,34.618938,77.99,POINT (-79.238398 34.618938)
2024-01-26,1706310844,Palmetto,89,-79.238208,34.619178,77.97,POINT (-79.238208 34.619178)
2024-01-01,1704178814,Silver Meteor,97,-79.238109,34.619323,79.04,POINT (-79.238109 34.619323)
2024-01-21,1705857055,Palmetto,90,-79.237903,34.61959,77.3,POINT (-79.237903 34.61959)
2024-01-30,1706633599,Palmetto,90,-79.237178,34.620627999999996,70.32,POINT (-79.237178 34.620627999999996)
2024-01-27,1706392213,Palmetto,89,-79.23675,34.621184,78.19,POINT (-79.23675 34.621184)
2024-01-19,1705728528,Silver Meteor,98,-79.23601,34.622161,78.48,POINT (-79.23601 34.622161)
2024-01-22,1705942738,Palmetto,90,-79.235255,34.623149,78.19,POINT (-79.235255 34.623149)
2024-01-26,1706336404,Silver Meteor,98,-79.235148,34.623351,69.78,POINT (-79.235148 34.623351)
2024-01-18,1705614592,Palmetto,89,-79.234401,34.624328,78.15,POINT (-79.234401 34.624328)
2024-01-19,1705682638,Palmetto,90,-79.233394,34.62564,77.79,POINT (-79.233394 34.62564)
2024-01-26,1706339467,Silver Meteor,97,-79.233439,34.625663,79.09,POINT (-79.233439 34.625663)
2024-01-23,1706076845,Silver Meteor,98,-79.233088,34.626071,77.37,POINT (-79.233088 34.626071)
2024-01-20,1705787396,Palmetto,89,-79.232798,34.62651,76.62,POINT (-79.232798 34.62651)
2024-01-23,1706046609,Palmetto,89,-79.232432,34.627006,78.3,POINT (-79.232432 34.627006)
2024-01-28,1706506683,Silver Meteor,98,-79.231585,34.628154,78.47,POINT (-79.231585 34.628154)
2024-01-29,1706599574,Silver Meteor,97,-79.230975,34.628928,76.51,POINT (-79.230975 34.628928)
2024-01-31,1706771294,Silver Meteor,97,-79.230677,34.629325,76.48,POINT (-79.230677 34.629325)
2024-01-22,1705962192,Palmetto,89,-79.229838,34.630527,76.06,POINT (-79.229838 34.630527)
2024-01-18,1705647704,Silver Meteor,97,-79.229777,34.630618,68.3,POINT (-79.229777 34.630618)
2024-01-22,1705993493,Silver Meteor,98,-79.228907,34.631747,57.59,POINT (-79.228907 34.631747)
2024-01-19,1705736454,Silver Meteor,97,-79.228106,34.632823,78.21,POINT (-79.228106 34.632823)
2024-01-20,1705814206,Silver Meteor,98,-79.228091,34.632838,80.19,POINT (-79.228091 34.632838)
2024-01-20,1705769762,Palmetto,90,-79.227771,34.633208,80.16,POINT (-79.227771 34.633208)
2024-01-30,1706652859,Palmetto,89,-79.226886,34.634479,78.0,POINT (-79.226886 34.634479)
2024-01-22,1705994219,Silver Meteor,97,-79.224223,34.638042,77.15,POINT (-79.224223 34.638042)
2024-01-27,1706426218,Silver Meteor,97,-79.224093,34.638206,76.6,POINT (-79.224093 34.638206)
2023-12-26,1703661138,Silver Meteor,97,-79.222728,34.640044,78.74,POINT (-79.222728 34.640044)
2024-01-24,1706165936,Silver Meteor,97,-79.222674,34.640113,78.74,POINT (-79.222674 34.640113)
2024-01-27,1706420823,Silver Meteor,98,-79.222499,34.64035,79.0,POINT (-79.222499 34.64035)
2024-01-28,1706460433,Palmetto,90,-79.222041,34.640933,77.94,POINT (-79.222041 34.640933)
2024-01-25,1706201053,Palmetto,90,-79.220233,34.643443,78.49,POINT (-79.220233 34.643443)
2024-01-30,1706678598,Silver Meteor,98,-79.219897,34.643855,77.83,POINT (-79.219897 34.643855)
2024-01-23,1706028600,Palmetto,90,-79.219317,34.644672,77.72,POINT (-79.219317 34.644672)
2024-01-21,1705900802,Silver Meteor,98,-79.219119,34.64495,76.76,POINT (-79.219119 34.64495)
2024-01-31,1706765718,Silver Meteor,98,-79.218173,34.646194,78.25,POINT (-79.218173 34.646194)
2023-12-26,1703656998,Silver Meteor,98,-79.217975,34.646442,76.58,POINT (-79.217975 34.646442)
2024-01-26,1706288177,Palmetto,90,-79.217608,34.646964,75.89,POINT (-79.217608 34.646964)
2024-01-25,1706249464,Silver Meteor,98,-79.217296,34.647338,53.51,POINT (-79.217296 34.647338)
2024-01-23,1706082399,Silver Meteor,97,-79.216433,34.648631,56.17,POINT (-79.216433 34.648631)
2024-01-24,1706133372,Palmetto,89,-79.21622,34.648891,76.25,POINT (-79.21622 34.648891)
2024-01-22,1705993658,Silver Meteor,98,-79.21593,34.64928,20.06,POINT (-79.21593 34.64928)
2024-01-22,1705993854,Silver Meteor,98,-79.214419,34.651302,0.1,POINT (-79.214419 34.651302)
2024-01-22,1705994214,Silver Meteor,98,-79.21432,34.651435,5.8100000000000005,POINT (-79.21432 34.651435)
2024-01-29,1706571681,Palmetto,89,-79.214038,34.651797,74.15,POINT (-79.214038 34.651797)
2024-01-20,1705821236,Silver Meteor,97,-79.213595,34.652343,75.55,POINT (-79.213595 34.652343)
2024-01-28,1706521090,Silver Meteor,97,-79.213237,34.652808,75.73,POINT (-79.213237 34.652808)
2024-01-25,1706254316,Silver Meteor,97,-79.213122,34.652991,66.79,POINT (-79.213122 34.652991)
2024-02-12,1707809009,Silver Meteor,97,-79.213084,34.653026,74.77,POINT (-79.213084 34.653026)
2024-02-12,1707803615,Silver Meteor,98,-79.212748,34.653514,78.01,POINT (-79.212748 34.653514)
2024-01-25,1706221200,Palmetto,89,-79.211581,34.655093,71.82,POINT (-79.211581 34.655093)
2024-01-27,1706374746,Palmetto,90,-79.210635,34.656348,75.51,POINT (-79.210635 34.656348)
2024-01-24,1706160364,Silver Meteor,98,-79.210093,34.657073,72.35,POINT (-79.210093 34.657073)
2024-01-30,1706633783,Palmetto,90,-79.210086,34.657077,42.57,POINT (-79.210086 34.657077)
2024-01-31,1706741059,Palmetto,89,-79.209948,34.657294,71.65,POINT (-79.209948 34.657294)
2024-01-28,1706478439,Palmetto,89,-79.209933,34.657325,73.17,POINT (-79.209933 34.657325)
2024-01-29,1706597046,Silver Meteor,98,-79.209826,34.657428,66.91,POINT (-79.209826 34.657428)
2024-01-29,1706547556,Palmetto,90,-79.209185,34.658321,72.35,POINT (-79.209185 34.658321)
2024-01-24,1706115186,Palmetto,90,-79.20885,34.658717,67.05,POINT (-79.20885 34.658717)
2024-01-26,1706336584,Silver Meteor,98,-79.208506,34.659194,45.2,POINT (-79.208506 34.659194)
2024-01-31,1706720169,Palmetto,90,-79.207003,34.661292,59.07,POINT (-79.207003 34.661292)
2024-01-01,1704178648,Silver Meteor,97,-79.206775,34.661613,66.11,POINT (-79.206775 34.661613)
2024-01-19,1705703707,Palmetto,89,-79.206706,34.661754,64.52,POINT (-79.206706 34.661754)
2023-12-24,1703454859,Palmetto,89,-79.205767,34.6632,64.42,POINT (-79.205767 34.6632)
2024-01-01,1704172534,Silver Meteor,98,-79.204379,34.665424,50.89,POINT (-79.204379 34.665424)
2024-01-18,1705647523,Silver Meteor,97,-79.204188,34.66571,53.04,POINT (-79.204188 34.66571)
2024-01-23,1706077010,Silver Meteor,98,-79.203997,34.665992,47.0,POINT (-79.203997 34.665992)
2024-01-20,1705769887,Palmetto,90,-79.203982,34.666015,53.08,POINT (-79.203982 34.666015)
2024-01-26,1706310667,Palmetto,89,-79.203975,34.666057,58.34,POINT (-79.203975 34.666057)
2024-01-27,1706392032,Palmetto,89,-79.203547,34.66677,52.32,POINT (-79.203547 34.66677)
2024-01-21,1705857246,Palmetto,90,-79.203044,34.667552,48.15,POINT (-79.203044 34.667552)
2024-01-25,1706249643,Silver Meteor,98,-79.202968,34.667606,26.71,POINT (-79.202968 34.667606)
2024-01-19,1705728708,Silver Meteor,98,-79.202685,34.668113,49.69,POINT (-79.202685 34.668113)
2024-01-21,1705874336,Palmetto,89,-79.202472,34.668449,52.83,POINT (-79.202472 34.668449)
2024-01-22,1705942921,Palmetto,90,-79.202357,34.668609000000004,49.48,POINT (-79.202357 34.668609000000004)
2024-01-20,1705787218,Palmetto,89,-79.201609,34.669875,49.75,POINT (-79.201609 34.669875)
2024-01-30,1706684525,Silver Meteor,97,-79.20103,34.670772,49.06,POINT (-79.20103 34.670772)
2024-01-31,1706771114,Silver Meteor,97,-79.200854,34.671043,50.2,POINT (-79.200854 34.671043)
2024-01-23,1706046430,Palmetto,89,-79.200793,34.67118,49.89,POINT (-79.200793 34.67118)
2024-01-18,1705614402,Palmetto,89,-79.200633,34.67139,50.76,POINT (-79.200633 34.67139)
2024-01-19,1705682825,Palmetto,90,-79.200511,34.67155,49.76,POINT (-79.200511 34.67155)
2024-01-28,1706506864,Silver Meteor,98,-79.200473,34.67168,49.26,POINT (-79.200473 34.67168)
2024-01-22,1705962005,Palmetto,89,-79.200091,34.672286,49.21,POINT (-79.200091 34.672286)
2024-01-20,1705814387,Silver Meteor,98,-79.198993,34.673915,49.48,POINT (-79.198993 34.673915)
2024-01-19,1705736272,Silver Meteor,97,-79.198794,34.674148,48.6,POINT (-79.198794 34.674148)
2024-01-25,1706249823,Silver Meteor,98,-79.198382,34.674548,0.05,POINT (-79.198382 34.674548)
2024-01-25,1706250184,Silver Meteor,98,-79.198268,34.674678,7.03,POINT (-79.198268 34.674678)
2024-01-29,1706599378,Silver Meteor,97,-79.198237,34.674716,48.39,POINT (-79.198237 34.674716)
2024-01-30,1706652681,Palmetto,89,-79.196994,34.676006,49.71,POINT (-79.196994 34.676006)
2024-01-27,1706426037,Silver Meteor,97,-79.195956,34.677065999999996,50.57,POINT (-79.195956 34.677065999999996)
2024-01-22,1705994040,Silver Meteor,97,-79.195392,34.677631,47.69,POINT (-79.195392 34.677631)
2024-01-26,1706339259,Silver Meteor,97,-79.19533,34.677741,49.25,POINT (-79.19533 34.677741)
2024-01-23,1706082233,Silver Meteor,97,-79.194491,34.678573,48.61,POINT (-79.194491 34.678573)
2024-01-30,1706678763,Silver Meteor,98,-79.194407,34.678626,50.02,POINT (-79.194407 34.678626)
2024-01-24,1706165757,Silver Meteor,97,-79.194407,34.678634,48.71,POINT (-79.194407 34.678634)
2024-01-27,1706421003,Silver Meteor,98,-79.194293,34.678741,50.52,POINT (-79.194293 34.678741)
2024-01-21,1705900967,Silver Meteor,98,-79.194209,34.678889,48.89,POINT (-79.194209 34.678889)
2024-01-28,1706460615,Palmetto,90,-79.194064,34.67895,50.02,POINT (-79.194064 34.67895)
2024-01-30,1706684352,Silver Meteor,97,-79.19282,34.680255,48.67,POINT (-79.19282 34.680255)
2024-01-25,1706201232,Palmetto,90,-79.192256,34.680835,49.16,POINT (-79.192256 34.680835)
2024-01-23,1706028781,Palmetto,90,-79.192111,34.680991,48.91,POINT (-79.192111 34.680991)
2023-12-26,1703660900,Silver Meteor,97,-79.191935,34.681178,49.8,POINT (-79.191935 34.681178)
2023-12-26,1703657178,Silver Meteor,98,-79.191737,34.681289,49.01,POINT (-79.191737 34.681289)
2024-01-26,1706288357,Palmetto,90,-79.191012,34.682098,49.41,POINT (-79.191012 34.682098)
2024-01-31,1706765898,Silver Meteor,98,-79.190852,34.68225,49.06,POINT (-79.190852 34.68225)
2024-01-24,1706133196,Palmetto,89,-79.189418,34.683761,49.22,POINT (-79.189418 34.683761)
2024-01-25,1706254137,Silver Meteor,97,-79.187808,34.685344,48.16,POINT (-79.187808 34.685344)
2024-01-29,1706571498,Palmetto,89,-79.187854,34.685352,50.4,POINT (-79.187854 34.685352)
2024-02-12,1707808830,Silver Meteor,97,-79.187121,34.686031,48.4,POINT (-79.187121 34.686031)
2024-01-30,1706633960,Palmetto,90,-79.186923,34.686256,48.15,POINT (-79.186923 34.686256)
2024-01-28,1706520909,Silver Meteor,97,-79.186755,34.686401,49.71,POINT (-79.186755 34.686401)
2024-02-12,1707803795,Silver Meteor,98,-79.186564,34.686649,49.54,POINT (-79.186564 34.686649)
2024-01-24,1706115365,Palmetto,90,-79.186488,34.686652,49.72,POINT (-79.186488 34.686652)
2024-01-25,1706221025,Palmetto,89,-79.18542,34.687804,50.59,POINT (-79.18542 34.687804)
2024-01-20,1705821044,Silver Meteor,97,-79.185389,34.687827,47.53,POINT (-79.185389 34.687827)
2024-01-24,1706160543,Silver Meteor,98,-79.185328,34.687884,49.49,POINT (-79.185328 34.687884)
2024-01-29,1706597226,Silver Meteor,98,-79.185016,34.688193,50.22,POINT (-79.185016 34.688193)
2024-01-31,1706740883,Palmetto,89,-79.184337,34.688895,48.74,POINT (-79.184337 34.688895)
2024-01-27,1706374929,Palmetto,90,-79.184321,34.688918,51.3,POINT (-79.184321 34.688918)
2024-01-26,1706336764,Silver Meteor,98,-79.184283,34.688949,50.32,POINT (-79.184283 34.688949)
2024-01-29,1706547738,Palmetto,90,-79.183429,34.689819,52.03,POINT (-79.183429 34.689819)
2024-01-28,1706478258,Palmetto,89,-79.183421,34.68986,49.89,POINT (-79.183421 34.68986)
2024-01-19,1705703512,Palmetto,89,-79.181613,34.691665,51.7,POINT (-79.181613 34.691665)
2024-01-26,1706339052,Silver Meteor,97,-79.181575,34.69173,50.52,POINT (-79.181575 34.69173)
2024-01-25,1706250364,Silver Meteor,98,-79.181178,34.692096,56.68,POINT (-79.181178 34.692096)
2024-01-01,1704178469,Silver Meteor,97,-79.180957,34.692313,52.21,POINT (-79.180957 34.692313)
2023-12-24,1703454681,Palmetto,89,-79.179553,34.693748,57.01,POINT (-79.179553 34.693748)
2023-12-26,1703660766,Silver Meteor,97,-79.179416,34.693885,58.06,POINT (-79.179416 34.693885)
2024-01-31,1706720357,Palmetto,90,-79.179164,34.694163,62.31,POINT (-79.179164 34.694163)
2024-01-23,1706077191,Silver Meteor,98,-79.178881,34.694434,53.04,POINT (-79.178881 34.694434)
2024-01-18,1705647347,Silver Meteor,97,-79.178218,34.695136,59.39,POINT (-79.178218 34.695136)
2024-01-18,1705614246,Palmetto,89,-79.178088,34.695262,52.22,POINT (-79.178088 34.695262)
2024-01-01,1704172713,Silver Meteor,98,-79.178042,34.695312,56.61,POINT (-79.178042 34.695312)
2024-01-26,1706310485,Palmetto,89,-79.177852,34.695491,66.86,POINT (-79.177852 34.695491)
2024-01-27,1706391848,Palmetto,89,-79.177348,34.696025,55.4,POINT (-79.177348 34.696025)
2024-01-21,1705857424,Palmetto,90,-79.17644,34.69691,62.73,POINT (-79.17644 34.69691)
2024-01-19,1705728888,Silver Meteor,98,-79.175982,34.697383,55.24,POINT (-79.175982 34.697383)
2024-01-20,1705787036,Palmetto,89,-79.174907,34.698508,60.86,POINT (-79.174907 34.698508)
2024-01-21,1705874160,Palmetto,89,-79.174548,34.698848,73.7,POINT (-79.174548 34.698848)
2024-01-22,1705943097,Palmetto,90,-79.174426,34.69897,67.32,POINT (-79.174426 34.69897)
2024-01-31,1706770934,Silver Meteor,97,-79.172305,34.701137,72.84,POINT (-79.172305 34.701137)
2024-01-23,1706046247,Palmetto,89,-79.171183,34.702331,78.07,POINT (-79.171183 34.702331)
2024-01-19,1705682999,Palmetto,90,-79.171054,34.702392,71.05,POINT (-79.171054 34.702392)
2024-01-28,1706507044,Silver Meteor,98,-79.170352,34.703166,76.66,POINT (-79.170352 34.703166)
2024-01-29,1706599214,Silver Meteor,97,-79.170176,34.703281,76.43,POINT (-79.170176 34.703281)
2024-01-22,1705961824,Palmetto,89,-79.169154,34.704406,74.48,POINT (-79.169154 34.704406)
2024-01-28,1706460792,Palmetto,90,-79.160724,34.712878,77.11,POINT (-79.160724 34.712878)
2024-01-24,1706165577,Silver Meteor,97,-79.160457,34.713168,78.41,POINT (-79.160457 34.713168)
2024-01-30,1706684172,Silver Meteor,97,-79.160128,34.713523,77.48,POINT (-79.160128 34.713523)
2024-01-27,1706421183,Silver Meteor,98,-79.159602,34.714061,78.53,POINT (-79.159602 34.714061)
2024-01-25,1706201414,Palmetto,90,-79.157397,34.716289,78.17,POINT (-79.157397 34.716289)
2024-01-26,1706288533,Palmetto,90,-79.157191,34.716487,75.78,POINT (-79.157191 34.716487)
2024-01-23,1706028968,Palmetto,90,-79.156772,34.716937,77.68,POINT (-79.156772 34.716937)
2024-01-30,1706678958,Silver Meteor,98,-79.156154,34.717528,77.86,POINT (-79.156154 34.717528)
2024-01-31,1706766078,Silver Meteor,98,-79.155337,34.718375,77.16,POINT (-79.155337 34.718375)
2023-12-26,1703657358,Silver Meteor,98,-79.155192,34.718513,77.03,POINT (-79.155192 34.718513)
2024-01-24,1706133008,Palmetto,89,-79.154414,34.719363,78.52,POINT (-79.154414 34.719363)
2024-01-29,1706571319,Palmetto,89,-79.153407,34.720435,78.69,POINT (-79.153407 34.720435)
2024-01-25,1706253957,Silver Meteor,97,-79.152858,34.721015,77.77,POINT (-79.152858 34.721015)
2024-02-12,1707808650,Silver Meteor,97,-79.152713,34.721179,74.73,POINT (-79.152713 34.721179)
2024-01-20,1705820877,Silver Meteor,97,-79.150653,34.723815,77.32,POINT (-79.150653 34.723815)
2024-01-28,1706520729,Silver Meteor,97,-79.150126,34.724456,75.98,POINT (-79.150126 34.724456)
2024-01-30,1706634136,Palmetto,90,-79.150119,34.724502,77.75,POINT (-79.150119 34.724502)
2024-01-25,1706220843,Palmetto,89,-79.148791,34.726226,75.4,POINT (-79.148791 34.726226)
2024-02-12,1707803974,Silver Meteor,98,-79.148127,34.7271,78.69,POINT (-79.148127 34.7271)
2023-12-26,1703660600,Silver Meteor,97,-79.148074,34.727142,80.01,POINT (-79.148074 34.727142)
2024-01-29,1706597406,Silver Meteor,98,-79.147525,34.727729,77.59,POINT (-79.147525 34.727729)
2024-01-31,1706740698,Palmetto,89,-79.147303,34.728149,77.67,POINT (-79.147303 34.728149)
2024-01-24,1706160723,Silver Meteor,98,-79.147181,34.728301,78.03,POINT (-79.147181 34.728301)
2024-01-24,1706115550,Palmetto,90,-79.14654,34.729079,76.91,POINT (-79.14654 34.729079)
2024-01-26,1706336944,Silver Meteor,98,-79.146251,34.729495,79.5,POINT (-79.146251 34.729495)
2024-01-27,1706375105,Palmetto,90,-79.145678,34.730262,78.37,POINT (-79.145678 34.730262)
2024-01-19,1705703347,Palmetto,89,-79.144923,34.731239,77.98,POINT (-79.144923 34.731239)
