Speed_mph,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
16.54,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
16.04,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
21.82,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
22.41,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
15.63,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
32.06,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
15.52,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
15.56,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
32.01,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
34.6,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
23.57,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
28.42,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
34.81,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
23.79,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
13.4,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
30.24,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
17.72,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
13.56,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
15.58,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
15.68,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
14.38,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
16.06,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,0,0,400,0,0
26.64,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
18.15,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
16.09,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
14.94,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
23.86,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
12.74,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
16.83,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
17.71,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
20.41,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
10.96,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,0,0,350,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0012,3.4002,4.3874,12.0578,1.9325000000000045,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,-0.030614299999967898,-0.22547140000000354,-0.08035710000001473,-0.1203858000000082,2.842785700000036,0.6246999999999616,1600,0,0,100,0,0
0.04,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.02,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.02,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
11.19,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.03,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.08,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.02,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,0,0,50,0,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.04,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.01,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.04,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.01,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.11,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
18.85,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.16,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.03,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,0,0,0,100,0
0.0,0.0012,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.3117856999999731,4.1933285999999725,-0.615099999999984,0.14507140000000618,0.21291430000002265,0.223700000000008,-0.11119999999999663,-0.08035710000001473,2.842785700000036,0.7601713999999902,-0.29375709999999344,50,0,0,0,50,0
0.0,0.0012,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.3117856999999731,4.1933285999999725,-0.615099999999984,0.14507140000000618,0.21291430000002265,0.223700000000008,-0.11119999999999663,-0.08035710000001473,2.842785700000036,0.7601713999999902,-0.29375709999999344,50,0,0,0,50,0
0.0,0.0012,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.3117856999999731,4.1933285999999725,-0.615099999999984,0.14507140000000618,0.21291430000002265,0.223700000000008,-0.11119999999999663,-0.08035710000001473,2.842785700000036,0.7601713999999902,-0.29375709999999344,50,0,0,0,50,0
0.3,0.0012,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.3117856999999731,4.1933285999999725,-0.615099999999984,0.14507140000000618,0.21291430000002265,0.223700000000008,-0.11119999999999663,-0.08035710000001473,2.842785700000036,0.7601713999999902,-0.29375709999999344,50,0,0,0,50,0
0.09,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.02,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.84,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.06,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.08,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.11,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.6850142999999775,4.1933285999999725,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,100,0,0,1000,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-2.938600000000008,4.1933285999999725,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,0,50,0,950,0,0
0.06,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-2.938600000000008,4.1933285999999725,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,0,50,0,950,0,0
0.0,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-2.938600000000008,4.1933285999999725,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,0,50,0,950,0,0
0.04,0.0,0.9358,0.001,0.6092,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-2.938600000000008,4.1933285999999725,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,-0.8224857999999813,0,50,0,950,0,0
