Speed_mph,Elevation_Smoothen_ft,Curve_Current_degrees,Curve_Max_Preceding_250ft_degrees,Curve_Max_Following_250ft_degrees,Elev_Delta_CUR_ft,Elev_Delta_PRE_ft,Elev_Delta_FOL_ft,Distance_to_Key_Nodes_FOL,Distance_to_Key_Nodes_PRE,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Intersection_dist,Station_dist,Node_ID,Cumulative_Length_ft
71.32,669.4687429,0.00076,0.00076,0.00076,-0.8333714000000327,-0.7355429000000413,-0.7862714000000324,3800.0,850.0,0,1,0,POINT (-79.28563999999999 36.098365),-79.2856,36.09833,0,0,0,3800.0,58900.0,3997,517150
70.14,667.0309429,0.00076,0.00076,0.00076,-0.78055710000001,-0.78055710000001,-0.7588428000000249,3500.0,1150.0,0,1,0,POINT (-79.286418 36.098372999999995),-79.2864,36.09837,0,0,0,3500.0,58600.0,3991,517450
76.58,666.2700143,0.00072,0.00076,0.00076,-0.7782713999999942,-0.7609286000000566,-0.7588428000000249,3400.0,1250.0,0,1,0,POINT (-79.286731 36.098388),-79.2867,36.09838,0,0,0,3400.0,58500.0,3989,517550
64.66,626.8862857,0.00018,4.65724,0.00092,-0.5781143000000384,-0.5781143000000384,-0.17797140000004674,2150.0,1850.0,0,1,0,POINT (-79.301036 36.098388),-79.301,36.09834,0,0,0,2150.0,53250.0,3884,522800
64.67,627.2116429,0.00054,4.65724,0.00092,-0.6464142999999467,-0.6464142999999467,-0.17797140000004674,2200.0,1800.0,0,1,0,POINT (-79.300937 36.098411),-79.3009,36.09837,0,0,0,2200.0,53300.0,3885,522750
77.76,662.5590571,0.00076,0.00076,0.00076,-0.6243857000000617,-0.6243857000000617,-0.5574428999999554,2900.0,1750.0,0,1,0,POINT (-79.28802 36.098487),-79.288,36.09844,0,0,0,2900.0,58000.0,3979,518050
75.93,658.5021429,0.00076,0.00076,0.0008,-0.64912860000004,-0.6477572000000009,-0.6450857999999471,2250.0,2400.0,0,1,0,POINT (-79.289851 36.098566999999996),-79.2898,36.09853,0,0,0,2250.0,57350.0,3966,518700
64.36,632.4721143,0.00066,8e-05,7.50976,-0.8081000000000813,-0.6318428000000722,-0.5522429000000102,2800.0,1200.0,0,1,0,POINT (-79.29921200000001 36.09864799999999),-79.2993,36.09862,0,0,0,2800.0,53900.0,3897,522150
69.84,648.9752571,0.00076,2.34606,0.00076,-1.0470713999999361,-1.0470713999999361,-0.6562999999999874,1150.0,3500.0,0,1,0,POINT (-79.292888 36.098712),-79.2928,36.09866,0,0,0,1150.0,56250.0,3944,519800
65.41,649.4918143,2.34606,0.58404,0.00076,-1.0792142999999896,-1.0792142999999896,-0.8217429000000038,1200.0,3450.0,0,1,0,POINT (-79.29266599999998 36.098715999999996),-79.2927,36.09866,0,0,0,1200.0,56300.0,3945,519750
63.97,634.2165286,8e-05,0.00084,7.50976,-0.8661286000000246,-0.1911284999999907,-0.5522429000000102,2950.0,1050.0,0,1,0,POINT (-79.29883099999999 36.09872800000001),-79.2988,36.09866,0,0,0,2950.0,54050.0,3900,522000
64.09,646.1966857,0.00076,0.00076,0.00076,-0.3236286000000064,-0.3236286000000064,-0.0017428999999538064,800.0,3850.0,0,1,0,POINT (-79.29375 36.098758),-79.2938,36.09868,0,0,0,800.0,55900.0,3937,520150
71.86,641.1075,1.02658,1.68762,0.00074,-0.9762143000000378,-0.9762143000000378,-0.90331429999992,150.0,4500.0,0,1,0,POINT (-79.295627 36.09880799999999),-79.2956,36.09873,0,0,0,150.0,55250.0,3924,520800
77.22,635.0003714,1.18898,0.00074,13.39552,0.01732860000004166,0.01732860000004166,0.4489000000000942,3300.0,700.0,0,1,0,POINT (-79.29791499999999 36.09880799999999),-79.2979,36.09874,0,0,0,3300.0,54400.0,3907,521650
63.81,641.1075,1.02658,1.68762,0.00074,-0.9762143000000378,-0.9762143000000378,-0.90331429999992,150.0,4500.0,0,1,0,POINT (-79.29550499999999 36.09882700000001),-79.2956,36.09873,0,0,0,150.0,55250.0,3924,520800
66.11,640.2041857,0.0,1.68762,0.00074,-1.0048000000000457,-0.90331429999992,-1.0369000000000597,50.0,4600.0,0,1,0,POINT (-79.29581 36.09882700000001),-79.2958,36.09873,0,0,0,50.0,55150.0,3922,520900
30.77,662.7424286,0.0,0.0006,3.3042,0.22372859999995853,0.22372859999995853,0.2652142999999114,300.0,550.0,0,1,0,POINT (-79.436343 36.095645),-79.4363,36.09564,0,0,0,300.0,138450.0,2801,576950
18.71,662.7424286,0.0,0.0006,3.3042,0.22372859999995853,0.22372859999995853,0.2652142999999114,300.0,550.0,0,1,0,POINT (-79.43636599999999 36.095645),-79.4363,36.09564,0,0,0,300.0,138450.0,2801,576950
26.27,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436412 36.095645),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
19.42,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095645),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
19.96,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095656999999996),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
16.03,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095656999999996),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
18.31,662.7424286,0.0,0.0006,3.3042,0.22372859999995853,0.22372859999995853,0.2652142999999114,300.0,550.0,0,1,0,POINT (-79.436374 36.095656999999996),-79.4363,36.09564,0,0,0,300.0,138450.0,2801,576950
16.47,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436412 36.095656999999996),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
23.6,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43638099999998 36.095668),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
19.83,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095668),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
27.14,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436374 36.095668),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
30.94,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43640399999998 36.095668),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
22.54,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095676),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
35.62,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43639699999999 36.095687),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
28.78,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436374 36.095687),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
31.86,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436412 36.095687),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
27.96,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43643499999999 36.095687),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
23.4,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43641900000001 36.095687),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
23.21,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436412 36.095698999999996),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
23.11,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43643499999999 36.095698999999996),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
64.57,713.5176714,0.0003,0.001,1.18758,-0.6762857999999596,-0.6095571000000746,-0.6307429000000866,4500.0,1000.0,0,1,0,POINT (-79.680926 36.095016),-79.6809,36.09499,0,0,0,4500.0,41350.0,859,674050
56.78,717.8634857,0.0007,0.001,0.001,-0.790685799999892,-0.790685799999892,-0.6412857000000258,5150.0,350.0,0,1,0,POINT (-79.679332 36.09555),-79.6793,36.09556,0,0,0,5150.0,42000.0,872,673400
53.3,719.8743429,0.0,0.0004,0.001,-0.7995143000000553,-0.7865143000000216,-0.790685799999892,5400.0,100.0,0,1,0,POINT (-79.678722 36.095767),-79.6787,36.09577,0,0,0,5400.0,42250.0,877,673150
55.39,727.7835,0.0003,0.0004,0.0004,-0.7423429000000397,-0.693542799999932,-0.7551286000000346,950.0,5100.0,0,1,0,POINT (-79.676013 36.096697999999996),-79.676,36.09668,0,0,0,950.0,43300.0,898,672100
30.83,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43640399999998 36.09570599999999),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
26.53,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43640399999998 36.09571799999999),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
35.8,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.436442 36.095726000000006),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
17.12,662.8718857,0.0,0.0006,3.3042,0.2652142999999114,0.2652142999999114,0.13517139999999017,250.0,600.0,0,1,0,POINT (-79.43645 36.095737),-79.4364,36.09573,0,0,0,250.0,138400.0,2800,577000
24.62,663.0076429,0.0004,0.0006,3.3042,-0.7785000000000082,0.2652142999999114,0.13517139999999017,200.0,650.0,0,1,0,POINT (-79.436496 36.095767),-79.4365,36.09582,0,0,0,200.0,138350.0,2799,577050
56.66,662.1941143,0.0006,0.0004,3.3042,0.13517139999999017,0.2652142999999114,1.1697856999999203,100.0,750.0,0,1,0,POINT (-79.436656 36.095947),-79.4367,36.09599,0,0,0,100.0,138250.0,2797,577150
27.94,662.2435571,0.1914,3.3042,0.0006,0.02701430000001892,0.13517139999999017,1.3095856999999569,0.0,0.0,0,1,0,POINT (-79.436839 36.096137000000006),-79.4368,36.09617,0,1,0,0.0,138150.0,2795,577250
29.24,662.2924,0.0006,3.3042,0.0006,0.08542860000000019,0.13517139999999017,1.3095856999999569,850.0,100.0,0,1,0,POINT (-79.437045 36.09637800000001),-79.437,36.09635,0,0,0,850.0,138050.0,2793,577350
31.77,663.4621857,0.0006,3.3042,0.0006,1.3095856999999569,1.3095856999999569,0.70025720000001,750.0,200.0,0,1,0,POINT (-79.437228 36.09655299999999),-79.4372,36.09653,0,0,0,750.0,137950.0,2791,577450
57.85,731.7715286,0.0003,0.0004,0.0004,-0.7453713999999536,-0.6899429000000055,-0.7196857000000136,1500.0,4550.0,0,1,0,POINT (-79.67466999999999 36.097179),-79.6746,36.09716,0,0,0,1500.0,43850.0,909,671550
64.77,731.7715286,0.0003,0.0004,0.0004,-0.7453713999999536,-0.6899429000000055,-0.7196857000000136,1500.0,4550.0,0,1,0,POINT (-79.674556 36.097187000000005),-79.6746,36.09716,0,0,0,1500.0,43850.0,909,671550
62.49,732.1423714,0.0003,0.0004,0.0004,-0.7452571000000034,-0.6701142999999092,-0.7227857000000313,1550.0,4500.0,0,1,0,POINT (-79.674525 36.097217),-79.6745,36.0972,0,0,0,1550.0,43900.0,910,671500
52.29,733.8956857,0.0003,0.0004,0.0004,-0.6429856999999402,-0.5283000000000584,-0.6701142999999092,1800.0,4250.0,0,1,0,POINT (-79.67392300000002 36.09742699999999),-79.6739,36.09742,0,0,0,1800.0,44150.0,915,671250
69.53,735.0975143,0.0,0.0004,0.0004,-0.5283000000000584,-0.3744143000000122,-0.5822856999999431,2000.0,4050.0,0,1,0,POINT (-79.67343399999999 36.09757599999999),-79.6734,36.09759,0,0,0,2000.0,44350.0,919,671050
22.47,663.4621857,0.0006,3.3042,0.0006,1.3095856999999569,1.3095856999999569,0.70025720000001,750.0,200.0,0,1,0,POINT (-79.437205 36.096569),-79.4372,36.09653,0,0,0,750.0,137950.0,2791,577450
41.38,665.5940143,0.0006,0.0006,4.1452,0.4973284999999805,0.70025720000001,0.21362859999999273,400.0,550.0,0,1,0,POINT (-79.437701 36.09710599999999),-79.4377,36.09716,0,0,0,400.0,137600.0,2784,577800
29.45,664.3900857,0.0006,4.1452,0.001,-4.689242799999988,0.4973284999999805,0.6895714000000908,200.0,750.0,0,1,0,POINT (-79.438022 36.097507),-79.438,36.09752,0,0,0,200.0,137400.0,2780,578000
37.83,656.6951143,0.0006,4.1452,0.001,-0.9911428000000342,-0.9911428000000342,7.07904289999999,50.0,900.0,0,1,0,POINT (-79.438251 36.097778),-79.4383,36.09778,0,0,0,50.0,137250.0,2777,578150
43.73,656.7648429,0.001,4.1452,4.5628,0.34541430000001583,0.34541430000001583,7.07904289999999,0.0,0.0,0,1,0,POINT (-79.43831900000002 36.09787699999999),-79.4384,36.09787,0,1,0,0.0,137200.0,2776,578200
35.76,667.4488571,0.0012,4.5628,0.0006,0.16491430000007767,7.07904289999999,0.1882857000000513,2700.0,350.0,0,1,0,POINT (-79.438907 36.098506),-79.439,36.09847,0,0,0,2700.0,136850.0,2769,578550
50.84,667.4670429,0.0006,4.5628,0.0006,-0.05150000000003274,7.07904289999999,0.1882857000000513,2650.0,400.0,0,1,0,POINT (-79.43908199999998 36.098659),-79.4391,36.09855,0,0,0,2650.0,136800.0,2768,578600
38.3,667.9497714,1.1542,7.399,0.001,0.17601430000001983,0.20372850000001108,0.1884143000000904,2250.0,800.0,0,1,0,POINT (-79.43973099999998 36.099197),-79.4398,36.09921,0,0,0,2250.0,136400.0,2760,579000
73.19,736.7140571,0.0,0.0004,0.0004,-0.26294289999998455,-0.18435710000005656,-0.2722142000000076,2450.0,3600.0,0,1,0,POINT (-79.672282 36.097927),-79.6722,36.09798,0,0,0,2450.0,44800.0,928,670600
68.79,736.9193143,0.0004,0.0004,0.0004,-0.18435710000005656,-0.12125719999994544,-0.20525720000000547,2550.0,3500.0,0,1,0,POINT (-79.672 36.098074999999994),-79.672,36.09807,0,0,0,2550.0,44900.0,930,670500
75.06,740.1698857,0.0007,0.0,0.0007,-0.33595710000008694,-0.14462860000003275,-0.3585000000000491,3850.0,2200.0,0,1,0,POINT (-79.66874199999998 36.099197),-79.6687,36.09918,0,0,0,3850.0,46200.0,956,669200
73.23,740.4554,0.0,0.0,0.0007,-0.22807139999997617,-0.10314289999996618,-0.2855143000000453,3950.0,2100.0,0,1,0,POINT (-79.668407 36.099296),-79.6685,36.09926,0,0,0,3950.0,46300.0,958,669100
66.45,737.8052429,0.00062,2.3542,4.00392,0.2829428000000007,0.2829428000000007,0.7139143000000558,5350.0,700.0,0,1,0,POINT (-79.665126 36.100696),-79.6651,36.10071,0,0,0,5350.0,47700.0,986,667700
42.44,668.2251286,0.0006,1.1542,4.1824,0.1884143000000904,0.1884143000000904,0.4453713999999991,2000.0,1050.0,0,1,0,POINT (-79.44030299999999 36.099647000000004),-79.4403,36.09959,0,0,0,2000.0,136150.0,2755,579250
37.75,668.4596,4.1824,1.5384,0.0006,0.2789856999999074,0.2789856999999074,0.4489427999999407,1900.0,1150.0,0,1,0,POINT (-79.44043999999998 36.099745999999996),-79.4405,36.09975,0,0,0,1900.0,136050.0,2753,579350
44.33,669.2451143,0.0,4.1824,5.649,0.4489427999999407,0.4489427999999407,0.39171429999998963,1700.0,1350.0,0,1,0,POINT (-79.44089 36.10007399999999),-79.4409,36.10004,0,0,0,1700.0,135850.0,2749,579550
56.93,704.7344571,4e-05,4e-05,4e-05,-0.20537139999999,-0.20537139999999,0.727728500000012,2450.0,300.0,0,1,0,POINT (-79.514216 36.10024599999999),-79.5142,36.10029,0,0,0,2450.0,105800.0,2148,609600
61.47,706.7695714,0.0,0.00076,4e-05,-0.5922572000000628,0.31907140000009804,-0.5118284999999787,0.0,0.0,0,1,0,POINT (-79.513347 36.100269),-79.5134,36.10032,0,1,0,0.0,106100.0,2154,609300
65.7,707.0380429,4e-05,4e-05,0.00076,0.43657139999993433,0.8421286000000237,0.31907140000009804,300.0,2150.0,0,1,0,POINT (-79.51257599999998 36.100325999999995),-79.5125,36.10035,0,0,0,300.0,106400.0,2160,609000
55.15,705.3336714,2.82002,0.48664,4e-05,-0.45454289999997854,-0.45454289999997854,0.8421286000000237,650.0,1800.0,0,1,0,POINT (-79.511638 36.10033),-79.5116,36.10038,0,0,0,650.0,106750.0,2167,608650
64.13,705.3336714,2.82002,0.48664,4e-05,-0.45454289999997854,-0.45454289999997854,0.8421286000000237,650.0,1800.0,0,1,0,POINT (-79.51162999999998 36.10033700000001),-79.5116,36.10038,0,0,0,650.0,106750.0,2167,608650
65.48,707.6432429,0.00076,1.84582,2.82002,-1.3525285000000622,-0.9534856999999874,0.008728600000040387,850.0,1600.0,0,1,0,POINT (-79.510982 36.100345000000004),-79.511,36.10038,0,0,0,850.0,106950.0,2171,608450
50.22,706.6500143,4.77038,6.3282,10.24032,-0.04808570000000145,0.15870000000006712,-0.13977139999997235,1850.0,900.0,0,1,0,POINT (-79.51588 36.100367999999996),-79.5158,36.10032,0,0,0,1850.0,105200.0,2136,610200
52.19,712.1920714,4e-05,0.00078,0.00074,-0.5394427999999607,-0.4458856999999625,-0.6265428000000384,1350.0,1100.0,0,1,0,POINT (-79.509616 36.100387),-79.5097,36.10042,0,0,0,1350.0,107450.0,2181,607950
64.56,711.5655286,0.00074,0.00078,1.12894,-0.6775000000000091,-0.4566571999999951,-0.6861715000000004,1250.0,1200.0,0,1,0,POINT (-79.509997 36.100402),-79.5099,36.10041,0,0,0,1250.0,107350.0,2179,608050
62.89,715.4616,0.00074,0.00074,0.00078,-0.44698570000002746,-0.12494290000006458,0.09848569999996926,2300.0,150.0,0,1,0,POINT (-79.507083 36.100433),-79.5071,36.1005,0,0,0,2300.0,108400.0,2200,607000
61.38,715.6502571,0.00074,0.00074,0.00074,0.062042799999971976,0.14894279999998616,0.2545286000000715,250.0,1350.0,0,1,0,POINT (-79.50598399999998 36.100516999999996),-79.506,36.10053,0,0,0,250.0,108800.0,2208,606600
67.75,715.0225,0.00074,0.00074,0.00078,0.4629714000000149,0.4813714000000573,0.3848143000000164,600.0,1000.0,0,1,0,POINT (-79.50504599999998 36.100528),-79.505,36.10056,0,0,0,600.0,109150.0,2215,606250
64.74,712.3979286,0.0,0.00074,0.00074,0.5255999999999403,0.5757142999999587,0.4617713999999751,1250.0,350.0,0,1,0,POINT (-79.503276 36.100596999999986),-79.5032,36.10061,0,0,0,1250.0,109800.0,2228,605600
64.23,709.5797571,0.0,0.00078,0.00078,0.498299999999972,0.6468715000000884,0.4964999999999691,350.0,1500.0,0,1,0,POINT (-79.50129199999999 36.100658),-79.5013,36.10067,0,0,0,350.0,110500.0,2242,604900
69.08,709.5797571,0.0,0.00078,0.00078,0.498299999999972,0.6468715000000884,0.4964999999999691,350.0,1500.0,0,1,0,POINT (-79.50128499999998 36.100658),-79.5013,36.10067,0,0,0,350.0,110500.0,2242,604900
61.85,709.2940286,0.00074,0.00078,0.00074,0.5869000000000142,0.6468715000000884,0.498299999999972,400.0,1450.0,0,1,0,POINT (-79.501102 36.100681),-79.5012,36.10067,0,0,0,400.0,110550.0,2243,604850
65.23,706.3570286,0.00072,0.00074,0.00074,0.6787143000000242,0.786200000000008,0.6862286000000495,900.0,950.0,0,1,0,POINT (-79.499896 36.100696),-79.4998,36.10072,0,0,0,900.0,111050.0,2253,604350
44.37,704.9121857,0.0,0.84448,0.00074,0.786200000000008,0.9279428999999482,0.7500999999999749,1100.0,750.0,0,1,0,POINT (-79.499331 36.100727000000006),-79.4993,36.10073,0,0,0,1100.0,111250.0,2257,604150
66.52,702.6631571,0.84448,2e-05,0.71574,0.8565714000000071,0.8565714000000071,0.9279428999999482,1350.0,500.0,0,1,0,POINT (-79.498523 36.100738),-79.4986,36.10075,0,0,0,1350.0,111500.0,2262,603900
68.85,701.5311,0.0,2e-05,0.84448,0.55461420000006,0.55461420000006,0.9219857000000502,1500.0,350.0,0,1,0,POINT (-79.498233 36.100756999999994),-79.4982,36.10077,0,0,0,1500.0,111650.0,2265,603750
62.96,702.6631571,0.84448,2e-05,0.71574,0.8565714000000071,0.8565714000000071,0.9279428999999482,1350.0,500.0,0,1,0,POINT (-79.498553 36.10076899999999),-79.4986,36.10075,0,0,0,1350.0,111500.0,2262,603900
68.89,700.8428429,2e-05,2e-05,2e-05,0.3406714000000193,0.6908428000000413,0.3361427999999478,50.0,4200.0,0,1,0,POINT (-79.49702 36.10081799999999),-79.4971,36.10082,0,0,0,50.0,112050.0,2273,603350
45.57,709.1604571,0.0002,0.0002,3.6578,0.5107285999999931,0.9177428000000418,0.23385719999998855,950.0,1800.0,0,1,0,POINT (-79.51825199999999 36.100936),-79.5182,36.10094,0,0,0,950.0,104300.0,2118,611100
61.29,693.9270714,0.00074,8.05334,11.5092,-0.4767857000000504,0.34379999999998745,-0.2945857000000842,1500.0,2750.0,0,1,0,POINT (-79.493083 36.101047),-79.4931,36.10105,0,0,0,1500.0,113500.0,2302,601900
68.88,693.5592429,2.07946,6.25502,8.05334,0.16692860000000564,0.3813284999999951,0.34379999999998745,1700.0,2550.0,0,1,0,POINT (-79.492572 36.101158000000005),-79.4926,36.10116,0,0,0,1700.0,113700.0,2306,601700
68.43,692.7843857,0.0,0.00068,6.25502,0.3625715000000582,0.5400286000000278,0.3813284999999951,2000.0,2250.0,0,1,0,POINT (-79.491786 36.10138700000001),-79.4918,36.10138,0,0,0,2000.0,114000.0,2312,601400
63.85,709.006,0.0004,0.0004,0.0012,-0.050128600000107326,0.15570000000002437,-0.10029999999994743,400.0,2350.0,0,1,0,POINT (-79.519542 36.101398),-79.5195,36.10141,0,0,0,400.0,103750.0,2107,611650
63.16,691.4151286,10.9391,0.22576,0.00068,0.4046428999999989,0.4046428999999989,0.6017713999999614,2300.0,1950.0,0,1,0,POINT (-79.491076 36.101614999999995),-79.4911,36.10163,0,0,0,2300.0,114300.0,2318,601100
63.39,692.7521,9.8222,0.00104,0.73984,-0.5238286000000016,0.31119999999998527,-0.3088286000000835,2650.0,1600.0,0,1,0,POINT (-79.490199 36.10195900000001),-79.4902,36.102,0,0,0,2650.0,114650.0,2325,600750
63.75,702.1981,0.0008,3.097,5.9608,-0.36602860000004966,0.07271430000002965,0.07217149999996764,2400.0,500.0,0,1,0,POINT (-79.52189899999999 36.102268),-79.522,36.10219,0,0,0,2400.0,102800.0,2088,612600
64.54,703.8110571,0.0008,0.0008,4.886,0.4992713999999978,0.5212570999999571,1.2889427999999725,3100.0,1050.0,0,1,0,POINT (-79.531329 36.10228699999999),-79.5313,36.10223,0,0,0,3100.0,99350.0,2019,616050
51.31,704.5344286,1.76916,0.0008,11.71398,0.9195714999999609,0.9195714999999609,1.2889427999999725,3000.0,1150.0,0,1,0,POINT (-79.53159599999998 36.10228699999999),-79.5316,36.10222,0,0,0,3000.0,99250.0,2017,616150
53.07,707.3128857,1.42136,11.71398,1.837,0.13984289999996236,1.2889427999999725,-0.07645710000008421,2700.0,1450.0,0,1,0,POINT (-79.53239 36.102298),-79.5324,36.10222,0,0,0,2700.0,98950.0,2011,616450
63.35,707.2990143,0.0,11.71398,1.837,-0.07645710000008421,1.0976857000000564,-0.31842859999994744,2650.0,1500.0,0,1,0,POINT (-79.532512 36.102306),-79.5326,36.10224,0,0,0,2650.0,98900.0,2010,616500
49.4,700.0048714,0.00076,8.5597,0.00072,0.7459857000000056,0.7459857000000056,0.9755570999999463,3650.0,500.0,0,1,0,POINT (-79.52984099999999 36.102366999999994),-79.5298,36.1023,0,0,0,3650.0,99900.0,2030,615500
62.83,700.9676429,7.223,5.9608,0.0008,-0.6889427999999498,0.07217149999996764,-0.36377140000001873,2100.0,800.0,0,1,0,POINT (-79.522662 36.10240900000001),-79.5227,36.10239,0,0,0,2100.0,102500.0,2082,612900
64.82,700.9676429,7.223,5.9608,0.0008,-0.6889427999999498,0.07217149999996764,-0.36377140000001873,2100.0,800.0,0,1,0,POINT (-79.52276899999998 36.102439),-79.5227,36.10239,0,0,0,2100.0,102500.0,2082,612900
48.18,698.9323143,0.00074,0.00074,4.09756,0.468285700000024,0.468285700000024,0.4598286000000371,150.0,2750.0,0,1,0,POINT (-79.52814799999999 36.10248500000001),-79.5281,36.10247,0,0,0,150.0,100550.0,2043,614850
64.82,699.6113857,4.09756,3.36862,0.00064,0.36311430000000655,0.468285700000024,0.18054289999997764,0.0,0.0,0,1,0,POINT (-79.528422 36.102503999999996),-79.5285,36.10245,0,1,0,0.0,100400.0,2040,615000
50.47,698.0704429,0.00068,0.00074,0.00074,0.41681419999997615,0.5405142999999271,0.468285700000024,350.0,2550.0,0,1,0,POINT (-79.52753 36.102527),-79.5275,36.10251,0,0,0,350.0,100750.0,2047,614650
62.17,700.3811429,0.0006,7.223,13.4971,-0.5464143000000377,-0.36377140000001873,-0.7432857000000013,1950.0,950.0,0,1,0,POINT (-79.523044 36.102527),-79.5231,36.10246,0,0,0,1950.0,102350.0,2079,613050
62.73,698.9262143,13.4971,0.0008,3.8009,-1.0951713999999129,-0.36377140000001873,-0.06865709999999581,1800.0,1100.0,0,1,0,POINT (-79.52346299999999 36.102539),-79.5235,36.10253,0,0,0,1800.0,102200.0,2076,613200
54.28,691.1849143,0.0,0.00056,17.86162,1.1226427999999942,1.1335856999999123,0.9537428000001,3150.0,1100.0,0,1,0,POINT (-79.48903199999998 36.10265700000001),-79.4891,36.10266,0,0,0,3150.0,115150.0,2335,600250
65.0,693.2055429,0.00076,7.92766,5.6448,-0.1001142999999729,-0.1001142999999729,1.4300428000000238,1050.0,1850.0,0,1,0,POINT (-79.525592 36.10265700000001),-79.5256,36.10259,0,0,0,1050.0,101450.0,2061,613950
47.64,695.6305714,0.00074,5.6448,0.00074,1.3081141999999772,1.4300428000000238,0.9061571999999387,750.0,2150.0,0,1,0,POINT (-79.526362 36.10266099999999),-79.5264,36.10258,0,0,0,750.0,101150.0,2055,614250
44.81,670.9522,0.0,3.3098,4.9348,0.3194142999999485,0.3194142999999485,0.3964856999999711,1050.0,2000.0,0,1,0,POINT (-79.44228599999998 36.100982),-79.4423,36.10092,0,0,0,1050.0,135200.0,2736,580200
64.67,671.8158143,0.7522,4.9348,0.0004,0.3964856999999711,0.3964856999999711,0.42027139999993324,800.0,2250.0,0,1,0,POINT (-79.442882 36.101287),-79.4429,36.10124,0,0,0,800.0,134950.0,2731,580450
