Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Distance_to_Key_Nodes_FOL,Distance_to_Key_Nodes_PRE,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Intersection_dist,Station_dist,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
27.63,392.3885857,-0.652614299999982,-0.669514300000003,-0.7352286000000277,1.6841285000000425,1.1144428999999718,1.10087139999996,4.954642799999988,-0.6948285999999939,-0.7946143000000347,-0.667971399999999,-0.6834572000000207,0.0004,0.5068,0.5504,1.1334,0.0158,0.2912,0.5448,0.1794,0.0534,0.0978,2.2126,-0.669514300000003,0.5504,1.1334,0.0158,0.2912,0.5448,0.1794,0.0534,0.0978,2.2126,900,350,0,1,0,POINT (-78.673991 35.78633799999999),-78.674,35.78629,0,0,0,900,10350,10343,517150,900,0,0,350,0,0
28.46,389.9608857,4.954642799999988,2.7548428999999715,-0.698328599999968,1.6841285000000425,-0.5398713999999813,1.1144428999999718,2.049271400000009,-0.7037143000000015,-0.7260856999999987,-0.667971399999999,-0.6102713999999878,0.0004,0.4874,0.5504,0.4066,1.1334,0.0236,0.5448,0.1794,0.0978,0.617,3.4144,2.7548428999999715,0.5504,0.4066,1.1334,0.0236,0.5448,0.1794,0.0978,0.617,3.4144,1050,200,0,1,0,POINT (-78.67425799999998 35.786440999999996),-78.6743,35.78643,0,0,0,1050,10500,10340,517000,1050,0,0,200,0,0
13.94,388.2226857,-0.6503571000000079,4.954642799999988,-0.698328599999968,1.6841285000000425,-0.5398713999999813,1.1144428999999718,-0.6588714000000095,-0.7374856999999793,-0.667971399999999,-0.6943570999999906,-0.6102713999999878,0.0006,0.4874,0.5504,0.4088,1.1334,0.0236,0.5448,0.1794,0.0978,2.2126,3.4144,4.954642799999988,0.5504,0.4088,1.1334,0.0236,0.5448,0.1794,0.0978,2.2126,3.4144,1200,50,0,1,0,POINT (-78.67467 35.786598000000005),-78.6747,35.78657,0,0,0,1200,10650,10337,516850,1200,0,0,50,0,0
24.68,388.8815571,-1.103400000000022,4.954642799999988,-0.698328599999968,1.6841285000000425,-0.5398713999999813,1.1144428999999718,-0.6948285999999939,-0.8082570999999916,-0.667971399999999,-0.6834572000000207,-0.6102713999999878,0.0004,0.4096,0.5504,0.4088,1.1334,0.0236,0.5448,0.1794,0.0978,2.2126,3.4144,4.954642799999988,0.5504,0.4088,1.1334,0.0236,0.5448,0.1794,0.0978,2.2126,3.4144,50,4200,0,1,0,POINT (-78.67495199999999 35.786654999999996),-78.675,35.78666,0,0,0,50,10750,10335,516750,50,0,0,4200,0,0
24.89,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77945199999999 35.788467000000004),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
22.49,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779513 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
16.6,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779513 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
21.88,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77945999999999 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
21.41,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77954399999999 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
17.96,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779506 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
25.86,497.8990714,0.3677142999999887,0.35087149999998246,-0.15291430000002038,-0.06901429999999209,5.436414199999945,2.3429856999999856,0.46748569999999745,0.9345857000000137,2.143414199999995,2.1558714000000236,1.6494857000000138,0.00066,5.91478,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,0.35087149999998246,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,950,1000,0,0,1,POINT (-78.77942899999998 35.788478000000005),-78.7794,35.78848,0,0,0,1800,28400,9516,475800,0,0,950,0,1000,0
17.71,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779506 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
23.82,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779536 35.788478000000005),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
36.56,497.8990714,0.3677142999999887,0.35087149999998246,-0.15291430000002038,-0.06901429999999209,5.436414199999945,2.3429856999999856,0.46748569999999745,0.9345857000000137,2.143414199999995,2.1558714000000236,1.6494857000000138,0.00066,5.91478,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,0.35087149999998246,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,950,1000,0,0,1,POINT (-78.779422 35.78848599999999),-78.7794,35.78848,0,0,0,1800,28400,9516,475800,0,0,950,0,1000,0
28.54,497.4839571,0.4384142999999767,0.41511430000002747,-0.10191429999997581,-0.15147139999999126,1.129928600000028,5.436414199999945,0.6175428999999895,0.9345857000000137,2.1558714000000236,2.11992859999998,1.6494857000000138,2.86602,5.91478,8.91454,9.20298,0.00104,0.66188,6.39244,8.0232,0.0004,0.9234,0.9906,0.41511430000002747,8.91454,9.20298,0.00104,0.66188,6.39244,8.0232,0.0004,0.9234,0.9906,1050,900,0,0,1,POINT (-78.779551 35.78848599999999),-78.7796,35.78846,0,0,0,1900,28500,9514,475700,0,0,1050,0,900,0
17.95,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77948299999998 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
30.61,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77945999999999 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
22.61,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779536 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
29.37,497.8990714,0.3677142999999887,0.35087149999998246,-0.15291430000002038,-0.06901429999999209,5.436414199999945,2.3429856999999856,0.46748569999999745,0.9345857000000137,2.143414199999995,2.1558714000000236,1.6494857000000138,0.00066,5.91478,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,0.35087149999998246,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,950,1000,0,0,1,POINT (-78.77942899999998 35.78848599999999),-78.7794,35.78848,0,0,0,1800,28400,9516,475800,0,0,950,0,1000,0
15.87,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779513 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
18.9,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779506 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
35.62,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77947499999999 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
21.75,497.8990714,0.3677142999999887,0.35087149999998246,-0.15291430000002038,-0.06901429999999209,5.436414199999945,2.3429856999999856,0.46748569999999745,0.9345857000000137,2.143414199999995,2.1558714000000236,1.6494857000000138,0.00066,5.91478,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,0.35087149999998246,9.20298,1.29114,0.00042,0.66188,5.87574,6.39244,8.0232,0.9234,0.0,950,1000,0,0,1,POINT (-78.779414 35.78848599999999),-78.7794,35.78848,0,0,0,1800,28400,9516,475800,0,0,950,0,1000,0
27.2,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779521 35.78848599999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
35.94,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77954399999999 35.788497),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
22.83,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77945999999999 35.788497),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
20.04,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77948999999998 35.788497),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
20.87,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77948299999998 35.788497),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
20.7,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779513 35.788497),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
20.03,495.9305,0.3488286000000471,0.46748569999999745,0.320585699999981,-0.1696142999999779,-0.06901429999999209,5.436414199999945,0.9345857000000137,2.06321429999997,2.1558714000000236,1.6494857000000138,1.374028600000031,3.48342,5.87574,5.91478,9.20298,1.29114,0.00018,6.39244,8.0232,0.097,0.9234,0.9906,0.46748569999999745,5.91478,9.20298,1.29114,0.00018,6.39244,8.0232,0.097,0.9234,0.9906,1400,550,0,0,1,POINT (-78.780566 35.788501),-78.7806,35.78847,0,0,0,2250,28850,9507,475350,0,0,1400,0,550,0
19.94,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779521 35.78850899999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
23.79,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.77945999999999 35.78850899999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
19.57,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779536 35.78850899999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
18.14,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779506 35.78850899999999),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
15.89,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779521 35.788516),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
11.57,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779536 35.788516),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
17.68,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779506 35.788516),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
0.08,495.0066857,0.6954286000000138,0.6175428999999895,0.4384142999999767,-0.04655710000002955,-0.22481429999999136,-0.06901429999999209,0.9345857000000137,2.1558714000000236,1.5581999999999994,1.6494857000000138,1.140057200000001,2.4836,6.39244,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,0.6175428999999895,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,1600,350,0,0,1,POINT (-78.78106999999999 35.78853600000001),-78.7811,35.78854,0,0,0,2450,29050,9503,475150,0,0,1600,0,350,0
0.0,495.0066857,0.6954286000000138,0.6175428999999895,0.4384142999999767,-0.04655710000002955,-0.22481429999999136,-0.06901429999999209,0.9345857000000137,2.1558714000000236,1.5581999999999994,1.6494857000000138,1.140057200000001,2.4836,6.39244,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,0.6175428999999895,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,1600,350,0,0,1,POINT (-78.781062 35.78853600000001),-78.7811,35.78854,0,0,0,2450,29050,9503,475150,0,0,1600,0,350,0
15.82,495.3356857,0.6175428999999895,0.46748569999999745,0.41511430000002747,-0.10191429999997581,-0.15147139999999126,1.129928600000028,0.9345857000000137,2.1558714000000236,2.11992859999998,1.6494857000000138,1.374028600000031,6.39244,5.20256,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,0.46748569999999745,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,1550,400,0,0,1,POINT (-78.780955 35.788539),-78.781,35.78852,0,0,0,2400,29000,9504,475200,0,0,1550,0,400,0
26.3,497.7122286,0.41511430000002747,0.3677142999999887,-0.12002860000001192,-0.08409999999997808,4.303871399999991,5.436414199999945,0.46748569999999745,0.9345857000000137,2.1558714000000236,2.1480572000000393,1.6494857000000138,5.87574,5.91478,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,0.3677142999999887,9.20298,3.6937,0.00104,0.66188,5.20256,6.39244,8.0232,0.9234,0.084,1000,950,0,0,1,POINT (-78.779536 35.788558),-78.7795,35.78846,0,0,0,1850,28450,9515,475750,0,0,1000,0,950,0
0.05,495.0066857,0.6954286000000138,0.6175428999999895,0.4384142999999767,-0.04655710000002955,-0.22481429999999136,-0.06901429999999209,0.9345857000000137,2.1558714000000236,1.5581999999999994,1.6494857000000138,1.140057200000001,2.4836,6.39244,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,0.6175428999999895,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,1600,350,0,0,1,POINT (-78.781146 35.788558),-78.7811,35.78854,0,0,0,2450,29050,9503,475150,0,0,1600,0,350,0
0.0,493.8014857,0.9345857000000137,0.8387713999999846,0.46748569999999745,0.153928599999972,-0.21472860000000082,-0.06901429999999209,0.9962142999999628,2.1558714000000236,1.472442899999976,1.6494857000000138,0.8081857999999897,5.346,6.39244,5.87574,8.91454,9.20298,1.29114,8.0232,0.0002,0.9234,0.9906,0.0008,0.8387713999999846,5.87574,8.91454,9.20298,1.29114,8.0232,0.0002,0.9234,0.9906,0.0008,1750,200,0,0,1,POINT (-78.78147399999999 35.788565999999996),-78.7815,35.78861,0,0,0,2600,29200,9500,475000,0,0,1750,0,200,0
0.2,495.0066857,0.6954286000000138,0.6175428999999895,0.4384142999999767,-0.04655710000002955,-0.22481429999999136,-0.06901429999999209,0.9345857000000137,2.1558714000000236,1.5581999999999994,1.6494857000000138,1.140057200000001,2.4836,6.39244,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,0.6175428999999895,5.91478,8.91454,9.20298,0.00104,8.0232,0.0004,0.9234,0.9906,0.0008,1600,350,0,0,1,POINT (-78.781062 35.788565999999996),-78.7811,35.78854,0,0,0,2450,29050,9503,475150,0,0,1600,0,350,0
0.0,494.6402571,0.7726142999999865,0.6954286000000138,0.4384142999999767,0.009242900000003829,-0.3017285999999899,-0.06901429999999209,0.9345857000000137,2.1558714000000236,1.3688000000000216,1.6494857000000138,0.9859143000000472,0.6316,6.39244,5.91478,8.91454,9.20298,1.29114,8.0232,0.0004,0.9234,0.9906,0.0008,0.6954286000000138,5.91478,8.91454,9.20298,1.29114,8.0232,0.0004,0.9234,0.9906,0.0008,1650,300,0,0,1,POINT (-78.78123 35.78857699999999),-78.7813,35.78856,0,0,0,2500,29100,9502,475100,0,0,1650,0,300,0
