Speed_mph,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
54.36,0.0002,9.2336,7.5978,7.604,7.5188,5.917,4.4076,0.0008,5.9888,8.9738,9.8714,0.7454429000000005,0.7316571999999724,0.6472286000000054,0.647314300000005,0.6277570999999966,0.6369856999999683,1.1405999999999494,0.9451429000000076,1.6789714999999887,1.210085700000036,1.7305999999999813,1700,111400,1900,300,5850,50250
53.06,0.0,0.1126,4.4076,9.2336,7.5978,7.604,5.9888,8.9738,9.8714,12.585,4.704,0.5727714999999876,1.049785799999995,1.1405999999999494,0.7316571999999724,0.6472286000000054,0.647314300000005,1.6789714999999887,1.210085700000036,1.7305999999999813,0.7820428999999649,-0.10168570000001864,700,112400,2900,300,4850,49250
52.47,0.001,5.4528,5.9888,4.4076,8.383,9.2336,8.9738,12.585,4.704,3.405,0.001,-0.2685571999999752,1.6789714999999887,0.8243142999999691,1.1405999999999494,0.7454429000000005,0.5892285999999558,-0.16367139999999836,1.7305999999999813,0.7820428999999649,0.223700000000008,0.21291430000002265,450,113150,3650,800,4100,48500
43.07,0.0004,8.9738,5.9888,4.4076,8.383,9.2336,9.8714,12.585,4.704,3.405,0.001,-0.9164142999999854,1.6789714999999887,1.071842800000013,1.1405999999999494,0.7902286000000345,0.6508714000000282,1.7305999999999813,0.7820428999999649,-0.08521430000001828,0.223700000000008,0.21291430000002265,600,113300,3800,650,3950,48350
44.51,6.4778,8.9738,5.9888,0.0008,4.4076,9.2336,12.585,4.704,3.405,0.001,0.001,-0.7492000000000303,0.8036428000000342,1.6789714999999887,0.9200000000000159,1.1405999999999494,0.7454429000000005,1.7305999999999813,0.7820428999999649,-0.030614299999967898,0.223700000000008,0.21291430000002265,800,113500,4000,450,3750,48150
45.92,6.4778,8.9738,5.9888,0.0008,4.4076,9.2336,12.585,4.704,3.405,0.001,0.001,-0.7492000000000303,0.8036428000000342,1.6789714999999887,0.9200000000000159,1.1405999999999494,0.7454429000000005,1.7305999999999813,0.7820428999999649,-0.030614299999967898,0.223700000000008,0.21291430000002265,800,113500,4000,450,3750,48150
54.21,0.3298,8.9738,5.4528,5.9888,4.4076,8.383,12.585,4.704,3.405,0.001,0.6092,0.015185700000017732,-0.16367139999999836,1.6789714999999887,0.7540000000000191,1.1405999999999494,0.7454429000000005,1.7305999999999813,0.5170999999999708,0.223700000000008,0.21291430000002265,-0.049914300000011735,1000,113700,4200,250,3550,47950
39.8,0.0,12.585,8.9738,5.4528,5.9888,4.4076,4.704,3.405,0.001,0.6092,0.001,0.7820428999999649,1.7305999999999813,-0.16367139999999836,1.6789714999999887,0.7540000000000191,1.1405999999999494,0.5170999999999708,0.223700000000008,0.21291430000002265,-0.049914300000011735,-0.6817856999999776,250,114200,4700,750,3050,47450
44.42,4.704,12.585,9.8714,8.9738,5.9888,0.0008,3.405,0.001,0.001,0.6092,0.9358,-0.3212714999999662,0.7820428999999649,1.7305999999999813,1.210085700000036,1.6789714999999887,0.9451429000000076,-0.10168570000001864,0.223700000000008,0.21291430000002265,-0.47797140000000127,2.277771400000006,500,114450,4950,500,2800,47200
43.33,0.0006,4.704,12.585,8.9738,5.9888,0.3488,3.405,0.001,0.001,0.6092,0.9358,-0.1992428000000359,0.7820428999999649,1.7305999999999813,0.5047999999999888,1.6789714999999887,0.8844428000000448,0.05787139999995361,0.223700000000008,0.21291430000002265,-0.49919999999997344,4.1933285999999725,600,114550,5050,400,2700,47100
43.7,0.0006,4.704,12.585,8.9738,5.9888,0.3488,3.405,0.001,0.001,0.6092,0.9358,-0.1992428000000359,0.7820428999999649,1.7305999999999813,0.5047999999999888,1.6789714999999887,0.8844428000000448,0.05787139999995361,0.223700000000008,0.21291430000002265,-0.49919999999997344,4.1933285999999725,600,114550,5050,400,2700,47100
41.64,0.0006,4.704,12.585,8.9738,5.4528,5.9888,3.405,0.001,0.6092,0.001,0.9358,-0.21392859999997427,0.5170999999999708,1.7305999999999813,0.015185700000017732,1.6789714999999887,0.8501857000000541,0.223700000000008,0.21291430000002265,-0.12220000000002074,-0.6817856999999776,4.1933285999999725,800,114750,5250,200,2500,46900
42.22,0.0006,4.704,12.585,8.9738,5.4528,5.9888,3.405,0.001,0.6092,0.001,0.9358,-0.21392859999997427,0.5170999999999708,1.7305999999999813,0.015185700000017732,1.6789714999999887,0.8501857000000541,0.223700000000008,0.21291430000002265,-0.12220000000002074,-0.6817856999999776,4.1933285999999725,800,114750,5250,200,2500,46900
42.97,0.0006,4.704,12.585,9.8714,8.9738,5.9888,3.405,0.001,0.6092,0.9358,0.2308,-0.22404289999997218,0.21000000000003638,1.615114300000016,1.7305999999999813,1.6789714999999887,1.071842800000013,0.223700000000008,0.21291430000002265,-0.12765709999996488,-0.637571400000013,4.1933285999999725,850,114800,5300,150,2450,46850
41.95,1.6632,4.704,12.585,9.8714,8.9738,5.9888,3.405,0.001,0.6092,0.9358,0.0012,-0.20768570000001318,-0.08521430000001828,0.7820428999999649,1.7305999999999813,1.6789714999999887,1.5020856999999523,0.223700000000008,0.21291430000002265,-0.32762860000002547,-0.5187427999999841,4.1933285999999725,900,114850,5350,100,2400,46800
41.78,0.0002,3.405,4.704,12.585,8.9738,5.9888,0.001,0.001,0.6092,0.9358,0.0012,0.05787139999995361,-0.030614299999967898,0.7820428999999649,1.7305999999999813,0.5047999999999888,1.6789714999999887,0.223700000000008,0.21291430000002265,-0.49919999999997344,4.1933285999999725,-0.22547140000000354,100,115050,5550,400,2200,46600
33.82,0.001,3.405,4.704,12.585,8.9738,5.4528,0.001,0.6092,0.001,0.9358,0.0012,0.223700000000008,0.19880000000000564,0.7820428999999649,1.7305999999999813,-0.2685571999999752,1.6789714999999887,0.21291430000002265,0.14507140000000618,-0.615099999999984,4.1933285999999725,-0.14052860000003875,200,115150,5650,300,2100,46500
35.63,0.001,3.405,4.704,12.585,8.9738,5.4528,0.001,0.6092,0.001,0.9358,0.0012,-0.027314300000000458,0.223700000000008,0.5170999999999708,1.7305999999999813,0.015185700000017732,1.6789714999999887,0.21291430000002265,-0.12220000000002074,-0.6817856999999776,4.1933285999999725,-0.1097428999999579,300,115250,5750,200,2000,46400
33.99,0.0,0.001,3.405,4.704,12.585,8.9738,0.0108,0.6092,0.9358,0.0012,0.0006,0.18590000000000373,0.223700000000008,0.05787139999995361,0.7820428999999649,1.7305999999999813,0.09957149999996773,0.21291430000002265,-0.5323000000000206,4.1933285999999725,-0.194614300000012,-0.08035710000001473,150,115600,6100,1550,1650,46050
39.49,0.0004,0.001,3.405,4.704,12.585,8.9738,0.6092,0.001,0.9358,0.0012,0.0006,0.21291430000002265,0.223700000000008,0.19880000000000564,0.7820428999999649,1.7305999999999813,-0.2685571999999752,0.14507140000000618,-0.615099999999984,4.1933285999999725,-0.14052860000003875,-0.08035710000001473,200,115650,6150,1500,1600,46000
21.58,0.001,0.001,0.001,3.405,12.585,9.8714,0.6092,0.9358,0.0012,0.0012,3.4002,-0.47797140000000127,0.21291430000002265,0.223700000000008,-0.10168570000001864,0.7820428999999649,1.7305999999999813,-0.49919999999997344,4.1933285999999725,1.9325000000000045,-0.08035710000001473,-0.1203858000000082,550,116000,6500,1150,1250,45650
25.95,0.0006,0.001,0.001,3.405,4.704,12.585,0.6092,0.9358,0.0012,0.0012,3.4002,-0.5230713999999921,0.21291430000002265,0.223700000000008,-0.030614299999967898,0.7820428999999649,1.7305999999999813,-0.49919999999997344,4.1933285999999725,-0.22547140000000354,-0.08035710000001473,-0.1203858000000082,600,116050,6550,1100,1200,45600
26.2,0.0006,0.001,0.001,3.405,4.704,12.585,0.6092,0.9358,0.0012,0.0012,3.4002,-0.5230713999999921,0.21291430000002265,0.223700000000008,-0.030614299999967898,0.7820428999999649,1.7305999999999813,-0.49919999999997344,4.1933285999999725,-0.22547140000000354,-0.08035710000001473,-0.1203858000000082,600,116050,6550,1100,1200,45600
29.58,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
25.84,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
21.1,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
32.01,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
15.93,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
30.72,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
30.8,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
18.32,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
21.69,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
10.95,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
21.35,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
14.2,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
16.54,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
16.04,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
21.82,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
22.41,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
15.63,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
32.06,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
15.52,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
15.56,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
32.01,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
34.6,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
23.57,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
28.42,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
34.81,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
23.79,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
13.4,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
30.24,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
17.72,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
13.56,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
15.58,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
15.68,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
14.38,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
16.06,0.0004,0.001,0.6092,0.001,3.405,4.704,0.9358,0.0012,0.0006,3.4002,4.3874,-0.7037000000000262,-0.6817856999999776,-0.049914300000011735,0.21291430000002265,0.223700000000008,0.5170999999999708,4.1933285999999725,-0.1097428999999579,-0.08035710000001473,2.842785700000036,0.6246999999999616,1300,116750,7250,400,500,44900
26.64,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
18.15,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
16.09,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
14.94,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
23.86,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
12.74,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
16.83,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
17.71,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
20.41,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
10.96,0.9358,0.001,0.6092,0.001,3.405,4.704,0.2308,0.0012,0.0006,3.4002,4.3874,-0.637571400000013,-0.6817856999999776,-0.12220000000002074,0.21291430000002265,0.223700000000008,0.21000000000003638,4.1933285999999725,-0.08751419999998689,-0.08035710000001473,2.842785700000036,0.6246999999999616,1350,116800,7300,350,450,44850
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0012,3.4002,4.3874,12.0578,1.9325000000000045,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,-0.030614299999967898,-0.22547140000000354,-0.08035710000001473,-0.1203858000000082,2.842785700000036,0.6246999999999616,1600,117050,7550,100,200,44600
0.04,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.02,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.0,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.02,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
11.19,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,117150,7650,0,100,44500
0.03,0.0012,0.9358,0.6092,0.001,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.34222859999999855,4.1933285999999725,-0.49919999999997344,0.21291430000002265,0.223700000000008,0.05787139999995361,-0.194614300000012,-0.08035710000001473,0.352371499999947,2.842785700000036,0.6246999999999616,1650,117100,7600,50,150,44550
0.08,0.0012,0.9358,0.6092,0.0108,0.001,3.405,0.0012,0.0006,3.4002,4.3874,12.0578,-0.31118570000001,4.1933285999999725,-0.5323000000000206,0.21291430000002265,0.223700000000008,0.19880000000000564,-0.14052860000003875,-0.08035710000001473,2.5647286000000236,2.842785700000036,0.17112859999997454,0,117150,7650,0,100,44500
