Speed_mph,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU
49.85,0.0,12.2338,13.9602,2.2902,8.3704,22.3026,13.6126,14.08598,19.26312,0.00941714300000001,0.012385143000000199,-0.00039728599999989457,0.013716856999999437,0.03547642800000005,0.008289285999999833,0.006517714000000297,0.006953857999999968,-0.0018611420000002,3800,53400,9000,1400,163200,97000,2.0,4.0,0.0
51.74,0.0008,12.2338,13.9602,2.2902,7.7328,22.3026,13.6126,14.08598,19.26312,0.008289285999999833,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.03547642800000005,0.006899713999999903,0.006953857999999968,0.006696143000000348,-0.0018611420000002,3850,53450,9050,1350,163150,96950,2.0,4.0,0.0
54.39,0.001,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,2.21578,19.26312,0.00317100000000039,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.03547642800000005,0.006517714000000297,0.006953857999999968,-0.005601143000000093,-0.0018611420000002,4250,53850,9450,950,162750,96550,1.0,7.0,0.0
46.63,0.0,14.59428,14.08598,22.3026,19.7848,19.26312,4.0218,10.264,9.7274,-0.006025714000001017,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,7900,62700,18300,2050,153900,87700,2.0,4.0,0.0
48.8,0.0,14.59428,14.08598,22.3026,19.7848,19.26312,4.0218,10.264,9.7274,-0.006025714000001017,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,7900,62700,18300,2050,153900,87700,2.0,4.0,0.0
48.81,0.0,13.22182,14.08598,22.3026,19.7848,19.26312,4.0218,10.264,4.7804,-0.011706713999999466,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026420286000000032,7400,62200,17800,2550,154400,88200,2.0,4.0,0.0
48.7,2.12078,7.07738,14.08598,22.3026,19.7848,19.26312,4.0218,10.264,4.2994,-0.003347429000000375,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.0005608570000003965,0.04288942899999938,0.011401714999999512,0.0211231429999998,6950,61750,17350,3000,154850,88650,1.0,7.0,0.0
39.1,0.0,19.26312,14.08598,13.6126,22.3026,8.6822,2.9866,10.264,14.1144,-0.004317999999999529,-0.0018611420000002,0.006696143000000348,0.006953857999999968,0.006899713999999903,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,8700,63500,19100,1250,153100,86900,2.0,5.0,0.0
47.26,0.0,19.26312,7.86692,14.08598,22.3026,8.6822,10.264,4.2994,14.1144,-0.00656557199999952,-0.0018611420000002,0.006696143000000348,0.006953857999999968,0.006517714000000297,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,8750,63550,19150,1200,153050,86850,2.0,5.0,0.0
47.24,0.0002,19.26312,7.86692,14.08598,22.3026,4.0218,10.264,4.2994,14.1144,-0.010537143000000242,-0.0018611420000002,-0.005601143000000093,0.006953857999999968,0.006517714000000297,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,8950,63750,19350,1000,152850,86650,1.0,7.0,0.0
46.7,0.0,19.26312,6.3442,14.08598,22.3026,4.0218,10.264,4.2994,14.1144,-0.008901142000000846,-0.0018611420000002,-0.005601143000000093,0.006953857999999968,0.006517714000000297,0.04288942899999938,0.007750570999999127,0.0211231429999998,0.026761142999999946,9000,63800,19400,950,152800,86600,2.0,4.0,0.0
52.55,5.3834,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,7.07738,19.26312,0.0009857149999999138,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.03547642800000005,0.006517714000000297,0.006953857999999968,-0.005601143000000093,-0.0018611420000002,4400,54000,9600,800,162600,96400,1.0,4.0,1.0
54.26,3.6698,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,12.82246,19.26312,-0.0033732859999997798,0.012385143000000199,-0.004905714000000216,0.013716856999999437,0.03547642800000005,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.0008935719999999492,4750,54350,9950,450,162250,96050,2.0,4.0,0.0
55.0,3.6698,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,12.82246,19.26312,-0.0033732859999997798,0.012385143000000199,-0.004905714000000216,0.013716856999999437,0.03547642800000005,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.0008935719999999492,4750,54350,9950,450,162250,96050,1.0,7.0,0.0
53.4,0.001,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,13.22182,19.26312,-0.003906142999999815,0.012385143000000199,0.0010685710000001335,0.013716856999999437,0.008662285999999995,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,5050,54650,10250,150,161950,95750,2.0,4.0,0.0
47.96,0.001,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,13.22182,19.26312,-0.003906142999999815,0.012385143000000199,0.0010685710000001335,0.013716856999999437,0.008662285999999995,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,5050,54650,10250,150,161950,95750,2.0,4.0,0.0
55.1,0.001,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,13.22182,19.26312,-0.002907000000000153,0.012385143000000199,0.002106714000000238,0.013716856999999437,0.009004428000000075,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,5100,54700,10300,100,161900,95700,1.0,7.0,0.0
52.32,0.0006,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,13.22182,19.26312,-0.0026310000000000855,0.012385143000000199,0.0029188579999998867,0.013716856999999437,0.010438571000000252,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,5150,54750,10350,50,161850,95650,2.0,4.0,0.0
55.02,0.0002,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,14.59428,19.26312,-0.001996000000000322,0.012385143000000199,0.0038747139999998127,0.013716856999999437,0.012586571999999591,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,50,54850,10450,9900,161750,95550,1.0,7.0,0.0
51.9,0.0,14.08598,22.3026,19.7848,12.2338,19.26312,13.2766,4.0218,10.264,-0.008321571999999833,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.011959856999999942,-0.0018611420000002,0.04288942899999938,0.007750570999999127,0.0211231429999998,5950,60750,16350,4000,155850,89650,2.0,4.0,0.0
45.96,0.0006,19.26312,7.07738,14.08598,22.3026,4.0218,10.264,4.2994,14.1144,-0.0016241430000002311,-0.0018611420000002,-0.0049692859999993285,0.006953857999999968,0.006517714000000297,0.04288942899999938,0.00765685699999949,0.0211231429999998,0.026761142999999946,9350,64150,19750,600,152450,86250,1.0,7.0,0.0
45.4,0.001,19.26312,12.82246,14.08598,22.3026,4.0218,10.264,4.2994,14.1144,0.04288942899999938,0.02718557099999998,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.01728085800000031,0.0211231429999998,0.01060799999999972,0.026761142999999946,9800,64600,20200,150,152000,85800,1.0,4.0,1.0
18.03,0.001,19.26312,13.22182,14.08598,22.3026,4.0218,10.264,4.7804,14.1144,0.01728085800000031,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.017409428999999362,0.026761142999999946,9850,64650,20250,100,151950,85750,1.0,7.0,0.0
48.81,0.0006,19.26312,13.22182,14.08598,22.3026,4.0218,10.264,4.7804,14.1144,-0.0017947140000001127,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.009895999999999959,50,64800,20400,9950,151800,85600,2.0,5.0,0.0
50.02,0.0006,19.26312,14.59428,14.08598,22.3026,4.0218,10.264,4.7804,14.1144,-0.02838428600000043,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.0032947139999998853,150,64900,20500,9850,151700,85500,1.0,7.0,0.0
51.73,0.0002,14.08598,22.3026,19.7848,12.2338,19.26312,13.2766,4.0218,10.264,-0.00620742899999982,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.008725000000000023,-0.0018611420000002,0.04288942899999938,0.007750570999999127,0.0211231429999998,5650,60450,16050,4300,156150,89950,2.0,4.0,0.0
20.01,0.0,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,14.59428,19.26312,-0.0037474279999997863,0.012385143000000199,0.005219715000000065,0.013716856999999437,0.012586571999999591,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,300,55100,10700,9650,161500,95300,2.0,5.0,0.0
48.74,0.00062,14.08598,22.3026,19.7848,12.2338,14.59428,19.26312,4.0218,10.264,-0.007903428999999278,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.005219715000000065,-0.0018611420000002,0.04288942899999938,0.007750570999999127,0.0211231429999998,5300,60100,15700,4650,156500,90300,2.0,4.0,0.0
53.29,0.0006,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,14.59428,19.26312,-0.005885714000000348,0.012385143000000199,0.00550085700000011,0.013716856999999437,0.012586571999999591,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,350,55150,10750,9600,161450,95250,2.0,4.0,0.0
48.95,0.0002,14.08598,22.3026,19.7848,12.2338,14.59428,19.26312,4.0218,10.264,-0.007802857000000358,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.005219715000000065,-0.0018611420000002,0.04288942899999938,0.007750570999999127,0.0211231429999998,5200,60000,15600,4750,156600,90400,2.0,5.0,0.0
50.49,0.0,14.08598,22.3026,19.7848,12.2338,14.59428,19.26312,4.0218,10.264,-0.008031857999999942,0.006953857999999968,0.006517714000000297,0.012385143000000199,0.004968714000000318,-0.0018611420000002,0.04288942899999938,0.007750570999999127,0.0211231429999998,5150,59950,15550,4800,156650,90450,1.0,7.0,0.0
53.97,0.0012,19.7848,12.2338,13.9602,7.7328,22.3026,14.08598,19.26312,13.2766,-0.007973570999999992,0.012385143000000199,0.011167427999999972,0.013716856999999437,0.012586571999999591,0.006517714000000297,0.006953857999999968,-0.0018611420000002,0.04288942899999938,750,55550,11150,9200,161050,94850,2.0,4.0,0.0
51.24,0.00062,14.08598,22.3026,19.7848,12.2338,12.82246,19.26312,4.0218,10.264,-0.005977000000000316,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.003154142999999863,-0.0018611420000002,0.0022817140000006477,0.04288942899999938,0.0211231429999998,4650,59450,15050,5300,157150,90950,1.0,7.0,0.0
51.56,0.00044,14.08598,22.3026,19.7848,12.2338,12.82246,19.26312,4.0218,10.264,-0.005601143000000093,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.00431471399999964,-0.0018611420000002,0.001556286,0.04288942899999938,0.0211231429999998,4600,59400,15000,5350,157200,91000,2.0,4.0,0.0
47.52,0.00062,14.08598,22.3026,19.7848,12.2338,12.82246,19.26312,4.0218,10.264,-0.005977000000000316,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.003154142999999863,-0.0018611420000002,0.0022817140000006477,0.04288942899999938,0.0211231429999998,4650,59450,15050,5300,157150,90950,2.0,4.0,0.0
50.43,0.00062,14.08598,22.3026,19.7848,12.2338,7.07738,19.26312,4.0218,10.264,-0.007076572000000283,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.005492285999999922,-0.0028867139999999834,-0.0016241430000002311,0.04288942899999938,0.00765685699999949,4350,59150,14750,5600,157450,91250,1.0,7.0,0.0
52.91,0.00062,14.08598,22.3026,19.7848,12.2338,7.07738,19.26312,4.0218,10.264,-0.011369141999999784,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.005492285999999922,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,0.007750570999999127,4200,59000,14600,5750,157600,91400,1.0,7.0,0.0
50.89,0.00018,14.08598,22.3026,19.7848,12.2338,2.21578,19.26312,4.0218,10.264,-0.014981999999999971,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.005492285999999922,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,0.007750570999999127,4150,58950,14550,5800,157650,91450,2.0,4.0,0.0
54.64,0.001,22.3026,12.2338,13.9602,1.8162,14.08598,7.86692,19.26312,8.6822,-0.011172571999999832,0.006517714000000297,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.006953857999999968,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,1350,56150,11750,8600,160450,94250,1.0,7.0,0.0
52.11,7.86692,14.08598,22.3026,5.7588,13.9602,6.3442,19.26312,4.0218,10.264,-0.01802485699999977,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.005492285999999922,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,0.007750570999999127,3950,58750,14350,6000,157850,91650,2.0,4.0,0.0
29.1,0.0,14.08598,22.3026,12.2338,13.9602,7.86692,19.26312,8.6822,10.264,0.006696143000000348,0.006953857999999968,0.006517714000000297,0.012385143000000199,-0.005492285999999922,-0.003694570999999769,-0.0018611420000002,0.04288942899999938,0.007750570999999127,3800,58600,14200,6150,158000,91800,1.0,7.0,0.0
47.62,0.0006,19.26312,14.59428,14.08598,22.3026,4.0218,10.264,12.2514,14.1144,-0.006143284999999423,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.0032947139999998853,500,65250,20850,9500,151350,85150,2.0,4.0,0.0
49.53,0.0006,19.26312,14.59428,14.08598,22.3026,4.0218,10.264,12.2514,14.1144,-0.006187999999999647,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.017592857000000777,600,65350,20950,9400,151250,85050,1.0,7.0,0.0
51.92,0.0,13.2766,19.26312,14.08598,22.3026,4.0218,10.264,12.2514,14.1144,-0.004010142999999289,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.018044428999999126,800,65550,21150,9200,151050,84850,1.0,7.0,0.0
46.58,0.0,13.2766,19.26312,14.08598,22.3026,4.0218,10.264,14.1144,12.2434,-0.0006920000000002346,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.006517714000000297,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.018044428999999126,1050,65800,21400,8950,150800,84600,2.0,4.0,0.0
49.27,0.0,8.6822,19.26312,7.86692,14.08598,10.264,4.2994,14.1144,8.2392,-0.007051999999999907,0.04288942899999938,-0.0018611420000002,-0.005601143000000093,0.006953857999999968,0.007750570999999127,0.0211231429999998,0.026761142999999946,0.018044428999999126,1450,66200,21800,8550,150400,84200,2.0,4.0,0.0
50.44,0.001,22.3026,19.7848,12.2338,13.9602,14.08598,2.21578,19.26312,4.0218,-0.017040000000000076,0.006517714000000297,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.006953857999999968,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,1600,56400,12000,8350,160200,94000,2.0,4.0,0.0
50.97,0.001,22.3026,19.7848,12.2338,13.9602,14.08598,2.21578,19.26312,4.0218,-0.015163857000000008,0.006517714000000297,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.006953857999999968,-0.005601143000000093,-0.0018611420000002,0.04288942899999938,1650,56450,12050,8300,160150,93950,2.0,4.0,0.0
51.82,0.0008,22.3026,19.7848,12.2338,13.9602,14.08598,7.07738,19.26312,4.0218,-0.007383429000000206,0.006517714000000297,0.012385143000000199,-0.005492285999999922,0.013716856999999437,0.006953857999999968,-0.0028867139999999834,-0.0016241430000002311,0.04288942899999938,1850,56650,12250,8100,159950,93750,2.0,4.0,0.0
48.2,0.00058,22.3026,19.7848,12.2338,13.9602,14.08598,19.26312,13.2766,4.0218,-0.013004429000000072,0.006517714000000297,0.012385143000000199,0.011716286000000195,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.04288942899999938,0.007750570999999127,3300,58100,13700,6650,158500,92300,2.0,5.0,0.0
50.69,0.0002,22.3026,19.7848,12.2338,13.9602,14.08598,12.82246,19.26312,4.0218,-0.00783399999999972,0.006517714000000297,0.012385143000000199,-0.003154142999999863,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.0022817140000006477,0.04288942899999938,2150,56950,12550,7800,159650,93450,1.0,4.0,1.0
52.59,0.0,22.3026,19.7848,12.2338,13.9602,14.08598,12.82246,19.26312,4.0218,-0.006643715000000157,0.006517714000000297,0.012385143000000199,-0.0015724290000002838,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.0025818570000001274,0.04288942899999938,2200,57000,12600,7750,159600,93400,2.0,4.0,0.0
52.87,0.0006,22.3026,19.7848,12.2338,13.9602,14.08598,12.82246,19.26312,4.0218,-0.006292715000000158,0.006517714000000297,0.012385143000000199,-0.0004622860000000628,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.02718557099999998,0.04288942899999938,2250,57050,12650,7700,159550,93350,2.0,4.0,0.0
49.77,0.00076,22.3026,19.7848,12.2338,13.9602,14.08598,14.59428,19.26312,4.0218,-0.005985000000000014,0.006517714000000297,0.012385143000000199,0.007061999999999671,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.04288942899999938,0.007750570999999127,3000,57800,13400,6950,158800,92600,1.0,4.0,1.0
52.6,0.0006,22.3026,19.7848,12.2338,13.9602,14.08598,13.22182,19.26312,4.0218,-0.00654685699999959,0.006517714000000297,0.012385143000000199,0.00026728600000012646,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.04288942899999938,0.01728085800000031,2300,57100,12700,7650,159500,93300,1.0,7.0,0.0
50.16,0.00072,22.3026,19.7848,12.2338,13.9602,14.08598,14.59428,19.26312,4.0218,-0.009607429000000138,0.006517714000000297,0.012385143000000199,0.005219715000000065,0.013716856999999437,0.006953857999999968,-0.0018611420000002,0.04288942899999938,0.007750570999999127,2700,57500,13100,7250,159100,92900,2.0,4.0,0.0
55.94,0.6536,4.0218,19.26312,7.07738,14.08598,10.264,4.2994,14.1144,8.2392,-0.005741285000000289,0.04288942899999938,0.00034342799999990346,-0.0018611420000002,0.006953857999999968,0.020475000000000135,0.0211231429999998,0.026761142999999946,0.018044428999999126,2100,66850,22450,7900,149750,83550,2.0,4.0,0.0
51.61,0.0,4.0218,19.26312,12.82246,14.08598,10.264,4.2994,14.1144,8.2392,-0.015566285999999535,0.04288942899999938,0.001556286,-0.0018611420000002,0.006953857999999968,0.0211231429999998,0.013502000000000862,0.026761142999999946,0.018044428999999126,2200,66950,22550,7800,149650,83450,2.0,5.0,0.0
50.68,0.0004,4.0218,19.26312,14.59428,14.08598,10.264,12.2514,14.1144,8.2392,-0.00843157099999985,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.0211231429999998,0.026761142999999946,0.0032947139999998853,0.018044428999999126,3000,67750,23350,7000,148850,82650,1.0,7.0,0.0
57.28,0.0004,4.0218,13.2766,19.26312,14.08598,10.264,12.2514,14.1144,8.2392,-0.008320143000000826,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.0211231429999998,0.026761142999999946,0.018044428999999126,0.023075714999999945,3200,67950,23550,6800,148650,82450,2.0,4.0,0.0
55.53,0.0,4.0218,13.2766,19.26312,14.08598,10.264,14.1144,12.2434,8.2392,-0.007122286000000031,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.006953857999999968,0.0211231429999998,0.026761142999999946,0.018044428999999126,0.023075714999999945,3500,68250,23850,6500,148350,82150,2.0,4.0,0.0
57.2,1.0408,2.9866,8.6822,19.26312,14.08598,10.264,14.1144,8.2392,7.1362,-0.0027698580000003405,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.006696143000000348,0.0211231429999998,0.026761142999999946,0.018044428999999126,0.023075714999999945,3750,68500,24100,6250,148100,81900,2.0,4.0,0.0
56.66,0.0,10.264,8.6822,19.26312,7.86692,4.2994,14.1144,8.2392,22.842,-0.0006298570000001291,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.006696143000000348,0.0211231429999998,0.026761142999999946,0.018044428999999126,0.023075714999999945,3850,68600,24200,6150,148000,81800,1.0,7.0,0.0
47.3,0.0006,10.264,4.0218,19.26312,7.07738,4.2994,14.1144,8.2392,22.842,-0.026287714000000052,0.007750570999999127,0.04288942899999938,-0.0018611420000002,-0.005601143000000093,0.0211231429999998,0.026761142999999946,0.018044428999999126,0.023075714999999945,4300,69050,24650,5700,147550,81350,2.0,4.0,0.0
58.8,0.0006,10.264,4.0218,19.26312,12.82246,4.2994,14.1144,8.2392,22.842,0.0211231429999998,0.020475000000000135,0.04288942899999938,0.0008935719999999492,-0.0018611420000002,0.019615284999999857,0.026761142999999946,0.018044428999999126,0.06816028599999982,4650,69400,25000,5350,147200,81000,2.0,4.0,0.0
58.68,0.0006,10.264,4.0218,19.26312,12.82246,4.2994,14.1144,8.2392,22.842,0.0211231429999998,0.020475000000000135,0.04288942899999938,0.0008935719999999492,-0.0018611420000002,0.019615284999999857,0.026761142999999946,0.018044428999999126,0.06816028599999982,4650,69400,25000,5350,147200,81000,2.0,4.0,0.0
57.94,0.0006,10.264,4.0218,19.26312,13.22182,4.7804,14.1144,8.2392,22.842,-0.007140571000001046,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026420286000000032,0.026761142999999946,0.018044428999999126,0.06816028599999982,4950,69700,25300,5050,146900,80700,1.0,4.0,1.0
54.64,0.0004,10.264,4.0218,19.26312,14.59428,4.7804,14.1144,8.2392,22.842,-0.005473570999999993,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.0032947139999998853,0.018044428999999126,0.06816028599999982,5300,70050,25650,4700,146550,80350,2.0,4.0,0.0
57.1,0.0004,10.264,4.0218,13.2766,19.26312,14.1144,12.2434,8.2392,22.842,-0.00591971400000034,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.018044428999999126,0.023075714999999945,0.06816028599999982,5950,70700,26300,4050,145900,79700,1.0,4.0,1.0
56.04,0.0004,10.264,4.0218,13.2766,19.26312,14.1144,12.2434,8.2392,22.842,-0.00591971400000034,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.018044428999999126,0.023075714999999945,0.06816028599999982,5950,70700,26300,4050,145900,79700,2.0,4.0,0.0
56.09,0.0002,10.264,4.0218,13.2766,19.26312,14.1144,12.2434,8.2392,22.842,-0.006244999999998981,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.018044428999999126,0.023075714999999945,0.06816028599999982,6150,70900,26500,3850,145700,79500,1.0,7.0,0.0
53.32,0.0004,4.2994,10.264,8.6822,19.26312,14.1144,8.2392,22.842,15.3398,-0.008049427999999352,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.018044428999999126,0.023075714999999945,0.06816028599999982,6450,71200,26800,3550,145400,79200,1.0,7.0,0.0
55.79,0.001,4.2994,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,-0.004533999999999878,0.0211231429999998,0.007750570999999127,0.04288942899999938,-0.0018611420000002,0.026761142999999946,0.018044428999999126,0.023075714999999945,0.06816028599999982,6800,71550,27150,3200,145050,78850,2.0,4.0,0.0
55.03,0.0006,4.2994,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,-0.014051856999999472,0.0211231429999998,0.020475000000000135,0.04288942899999938,0.0008935719999999492,0.026761142999999946,0.018044428999999126,0.06816028599999982,0.011111857000000782,7150,71900,27500,2850,144700,78500,1.0,7.0,0.0
55.17,0.0,4.2994,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,-0.011390142999999853,0.019615284999999857,0.0211231429999998,0.04288942899999938,0.001556286,0.026761142999999946,0.018044428999999126,0.06816028599999982,0.011111857000000782,7200,71950,27550,2800,144650,78450,2.0,4.0,0.0
54.87,0.0006,4.2994,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,0.01060799999999972,0.0006985710000003564,0.0211231429999998,0.04288942899999938,0.02718557099999998,0.026761142999999946,0.018044428999999126,0.06816028599999982,0.011111857000000782,7350,72100,27700,2650,144500,78300,1.0,7.0,0.0
54.76,0.0006,4.7804,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,0.026761142999999946,0.026420286000000032,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.017997142000000396,0.018044428999999126,0.06816028599999982,0.011111857000000782,7500,72250,27850,2500,144350,78150,2.0,4.0,0.0
53.87,0.0006,4.7804,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,-0.02685699999999997,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.0032947139999998853,0.018044428999999126,0.06816028599999982,0.011111857000000782,7750,72500,28100,2250,144100,77900,2.0,4.0,0.0
55.7,12.2514,9.7274,10.264,4.0218,19.26312,14.1144,8.2392,22.842,13.273,-0.025790856999999504,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.0032947139999998853,0.018044428999999126,0.06816028599999982,0.011111857000000782,8000,72750,28350,2000,143850,77650,1.0,7.0,0.0
54.99,0.0008,12.2514,10.264,4.0218,13.2766,14.1144,8.2392,22.842,13.273,-0.012926286000000573,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.018044428999999126,0.023075714999999945,0.06816028599999982,0.011111857000000782,8300,73050,28650,1700,143550,77350,2.0,4.0,0.0
52.32,0.0004,14.1144,10.264,4.0218,13.2766,12.2434,8.2392,22.842,13.273,-0.0029387140000005727,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.018044428999999126,0.023075714999999945,0.06816028599999982,0.011111857000000782,8550,73300,28900,1450,143300,77100,1.0,4.0,1.0
28.69,0.001,14.1144,4.2994,10.264,8.6822,8.2392,22.842,15.3398,13.273,-0.004794286000000056,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.018044428999999126,0.023075714999999945,0.06816028599999982,0.015792142999999897,8900,73650,29250,1100,142950,76750,1.0,7.0,0.0
51.37,0.0002,14.1144,4.2994,10.264,4.0218,8.2392,22.842,15.3398,13.273,-0.010460570999999846,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.018044428999999126,0.023075714999999945,0.06816028599999982,0.018011142999999948,9000,73750,29350,1000,142850,76650,1.0,4.0,1.0
55.22,0.0,14.1144,4.2994,10.264,4.0218,8.2392,22.842,13.273,12.8146,-0.01462171499999954,0.026761142999999946,0.0211231429999998,0.007750570999999127,0.04288942899999938,0.018044428999999126,0.023075714999999945,0.06816028599999982,0.018011142999999948,9200,73950,29550,800,142650,76450,2.0,4.0,0.0
