"Curve_CUR_degree","Curve_Max_FOL_2500ft_degree","Curve_Max_FOL_2k5_5kft_degree","Curve_Max_FOL_5k_7k5ft_degree","Curve_Max_FOL_7k5_10kft_degree","Curve_Max_PRE_2500ft_degree","Curve_Max_PRE_2k5_5kft_degree","Curve_Max_PRE_5k_7k5ft_degree","Curve_Max_PRE_7k5_10kft_degree","Elev_Delta_CUR_ft","Elev_Delta_FOL_2500ft_ft","Elev_Delta_FOL_2k5_5kft_ft","Elev_Delta_FOL_5k_7k5ft_ft","Elev_Delta_FOL_7k5_10kft_ft","Elev_Delta_PRE_2500ft_ft","Elev_Delta_PRE_2k5_5kft_ft","Elev_Delta_PRE_5k_7k5ft_ft","Elev_Delta_PRE_7k5_10kft_ft","Distance_to_FOL_Intersection","Distance_to_FOL_Station","Distance_to_FOL_Switch","Distance_to_PRE_Intersection","Distance_to_PRE_Station","Distance_to_PRE_Switch","Carolinian","Crescent","Piedmont","Speed_mph"
0,5.2122,14.6718,10.8898,10.6656,9.8506,8.6678,2.1188,9.8892,0.324785700000007,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.0120286000000078,4300,14650,34750,2450,12850,15800,0,0,0,50.205776888889
6e-04,5.2122,14.6718,10.8898,10.6656,9.8506,8.6678,2.1188,9.8892,0.323914300000013,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.0120286000000078,4250,14600,34700,2500,12900,15850,0,0,0,49.8953452222223
6e-04,5.2122,14.6718,10.8898,10.6656,9.8506,8.6678,2.1188,9.8892,0.334642900000006,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.0120286000000078,4200,14550,34650,2550,12950,15900,0,0,0,49.8109622222223
0,5.2122,14.6718,10.8898,10.6656,9.8506,8.6678,3.0304,9.8892,0.284371399999998,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.0546142999999688,4150,14500,34600,2600,13000,15950,0,0,0,50.6064245079366
4e-04,5.2122,14.6718,10.8898,10.6656,9.8506,8.6678,3.0304,9.8892,0.272600000000011,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.105928600000027,4100,14450,34550,2650,13050,16000,0,0,0,49.9693308412699
2e-04,5.2122,14.6718,10.8898,10.6656,5.9,9.8506,3.0304,9.8892,0.277614299999982,0.480914299999995,-0.0355428999999958,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.112657200000001,4050,14400,34500,2700,13100,16050,0,0,0,49.4591487777778
6e-04,5.2122,14.6718,10.8898,10.6656,5.9,9.8506,3.0304,9.8892,0.247442799999988,0.480914299999995,0.636485700000037,0.786200000000008,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.145442800000012,4000,14350,34450,2750,13150,16100,0,0,0,49.3898597561328
0,5.2122,14.6718,10.8898,10.6656,5.9,9.8506,3.0304,9.8892,0.251599999999996,0.480914299999995,0.786200000000008,0.753728499999966,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.241742799999997,3950,14300,34400,2800,13200,16150,0,0,0,48.6305785656566
6e-04,5.2122,14.6718,10.8898,10.6656,2.5018,9.8506,3.3444,9.8892,0.24245719999999,0.480914299999995,0.786200000000008,0.553114300000004,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.342957200000001,3900,14250,34350,2850,13250,16200,0,0,0,46.8348767878788
6e-04,5.2122,14.6718,10.8898,10.6656,2.5018,9.8506,3.3444,9.8892,0.250057200000015,0.480914299999995,0.786200000000008,0.395242900000028,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.427900000000022,3850,14200,34300,2900,13300,16250,0,0,0,46.0845397878788
0,5.2122,14.6718,10.8898,10.6656,2.5018,9.8506,3.3444,9.8892,0.28825710000001,0.480914299999995,0.786200000000008,0.255542899999966,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.46992849999998,3800,14150,34250,2950,13350,16300,0,0,0,45.8286581212121
0.001,5.2122,14.6718,10.8898,10.6656,2.5018,9.8506,3.3444,9.8892,0.290314299999977,0.480914299999995,0.786200000000008,0.0963858000000073,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.46992849999998,3750,14100,34200,3000,13400,16350,0,0,0,45.2495847878788
1.2342,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.317371400000013,0.480914299999995,0.786200000000008,0.0963858000000073,0.156642900000008,0.70341430000002,0.741185700000017,0.64689999999996,-0.46992849999998,3700,14050,34150,3050,13450,16400,0,0,0,45.4825547878788
2.0634,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.35127140000003,0.480914299999995,0.786200000000008,0.0963858000000073,0.309857099999988,0.70341430000002,0.741185700000017,0.64689999999996,-0.46992849999998,3650,14000,34100,3100,13500,16450,0,0,0,48.2342057878788
8e-04,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.359585799999991,0.480914299999995,0.786200000000008,0.0963858000000073,0.568557199999987,0.70341430000002,0.741185700000017,0.64689999999996,-0.46992849999998,3600,13950,34050,3150,13550,16500,0,0,0,46.9464067878788
4e-04,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.419057099999975,0.480914299999995,0.786200000000008,0.0963858000000073,0.83105710000001,0.70341430000002,0.741185700000017,0.64689999999996,-0.455414299999973,3550,13900,34000,3200,13600,16550,0,0,0,45.3639911212121
4e-04,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.468557099999998,0.480914299999995,0.786200000000008,0.0963858000000073,0.954314300000021,0.70341430000002,0.741185700000017,0.64689999999996,-0.369714299999998,3500,13850,33950,3250,13650,16600,0,0,0,43.5222954545455
8e-04,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.476685700000019,0.480914299999995,0.786200000000008,0.0963858000000073,0.954314300000021,0.70341430000002,0.741185700000017,0.64689999999996,-0.272671399999979,3450,13800,33900,3300,13700,16650,0,0,0,44.0348404545455
0,5.2122,14.6718,10.8898,10.545,2.0634,9.8506,3.3444,9.013,0.480914299999995,0.468557200000021,0.786200000000008,0.0963858000000073,0.972214199999996,0.70341430000002,0.741185700000017,0.64689999999996,-0.196585700000014,3400,13750,33850,3350,13750,16700,0,0,0,40.9484234545454
0.877,5.2122,14.6718,10.8898,10.545,2.0634,9.8506,3.3444,9.013,0.468557200000021,0.459742800000015,0.786200000000008,0.0963858000000073,1.0177286,0.70341430000002,0.741185700000017,0.64689999999996,-0.129700000000014,3350,13700,33800,3400,13800,16750,0,0,0,42.4697933116883
1.4206,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.459742800000015,0.434699999999964,0.786200000000008,0.0963858000000073,1.0177286,0.695028499999978,0.741185700000017,0.64689999999996,-0.0243428999999651,3300,13650,33750,3450,13850,16800,0,0,0,42.8698743116883
0.001,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.434699999999964,0.369057199999986,0.786200000000008,0.0963858000000073,1.0177286,0.652185699999961,0.741185700000017,0.64689999999996,0.0714856999999824,3250,13600,33700,3500,13900,16850,0,0,0,43.0215056450217
0.001,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.369057199999986,0.327828600000032,0.786200000000008,0.0963858000000073,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.194928599999969,3200,13550,33650,3550,13950,16900,0,0,0,43.9492966450217
0.1434,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.327828600000032,0.299371399999984,0.786200000000008,0.0963858000000073,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.259185699999989,3150,13500,33600,3600,14000,16950,0,0,0,43.6126693116883
0.2072,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.299371399999984,0.252671399999997,0.786200000000008,0.0963858000000073,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.291057099999989,3100,13450,33550,3650,14050,17000,0,0,0,43.677955978355
0,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.252671399999997,0.211571400000025,0.786200000000008,0.0963858000000073,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.393599999999992,3050,13400,33500,3700,14100,17050,0,0,0,43.396405978355
4e-04,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.211571400000025,0.177342799999963,0.786200000000008,0.143171400000028,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.43687140000003,3000,13350,33450,3750,14150,17100,0,0,0,43.429475978355
0.8568,5.2122,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.177342799999963,0.127557200000012,0.786200000000008,0.156642900000008,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.43687140000003,2950,13300,33400,3800,14200,17150,0,0,0,44.042165978355
5.2122,4.4384,14.6718,10.6656,10.545,2.0634,9.8506,3.3444,9.013,0.127557200000012,0.068300000000022,0.786200000000008,0.156642900000008,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.43687140000003,2900,13250,33350,3850,14250,17200,0,0,0,42.8360867878788
4e-04,4.4384,14.6718,10.6656,10.545,5.2122,9.8506,3.3444,9.013,0.068300000000022,-0.0150143000000185,0.786200000000008,0.156642900000008,1.0177286,0.568499999999972,0.741185700000017,0.64689999999996,0.43687140000003,2850,13200,33300,3900,14300,17250,0,0,0,42.3153797878788
4e-04,4.4384,14.6718,10.6656,10.545,5.2122,9.8506,3.3444,9.013,-0.0150143000000185,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.566557199999977,0.741185700000017,0.64689999999996,0.471499999999992,2800,13150,33250,3950,14350,17300,0,0,0,42.2689011212121
3.9778,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.103557099999989,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.528285700000026,0.741185700000017,0.64689999999996,0.566114299999981,2750,13100,33200,4000,14400,17350,0,0,0,39.2231691212121
0.774,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.145542900000009,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.489471400000014,0.741185700000017,0.64689999999996,0.566114299999981,2700,13050,33150,4050,14450,17400,0,0,0,39.5796606926406
4e-04,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.17585710000003,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2650,13000,33100,4100,14500,17450,0,0,0,42.5694686926407
8e-04,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.229242800000009,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2600,12950,33050,4150,14550,17500,0,0,0,44.8113488831169
2.173,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.268799999999999,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2550,12900,33000,4200,14600,17550,0,0,0,46.0431250952381
3.3538,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.299057199999993,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2500,12850,32950,4250,14650,17600,0,0,0,40.7158628571428
2e-04,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.317685799999992,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2450,12800,32900,4300,14700,17650,0,0,0,47.5356678571429
3.4732,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.341128499999968,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2400,12750,32850,4350,14750,17700,0,0,0,42.5182425238095
4.4384,1.874,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.400214199999994,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2350,12700,32800,4400,14800,17750,0,0,0,45.7521318571428
6e-04,1.874,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.432714300000043,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2300,12650,32750,4450,14850,17800,0,0,0,48.8341480952381
0,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.428757200000007,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.64689999999996,0.569771399999979,2250,12600,32700,4500,14900,17850,0,0,0,47.2815235238096
0,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.410771399999987,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.717128500000001,0.569771399999979,2200,12550,32650,4550,14950,17900,0,0,0,47.2187408571429
2e-04,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.418314299999963,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.717428600000005,0.569771399999979,2150,12500,32600,4600,15000,17950,0,0,0,47.4224868571429
2e-04,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,2.2202,-0.432271500000013,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.741185700000017,0.717428600000005,0.569771399999979,2100,12450,32550,4650,15050,18000,0,0,0,45.9299135238095
6e-04,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,2.1188,-0.432800000000043,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.725257199999987,0.741185700000017,0.64689999999996,2050,12400,32500,4700,15100,18050,0,0,0,44.0359308571429
6e-04,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,2.1188,-0.432471399999997,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,2000,12350,32450,4750,15150,18100,0,0,0,44.3063341904762
0,14.6718,11.6592,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.428314300000011,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1950,12300,32400,4800,15200,18150,0,0,0,46.3337724126984
0,14.6718,11.6592,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.423699999999997,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1900,12250,32350,4850,15250,18200,0,0,0,46.4062704126984
0,14.6718,11.6592,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.406628499999954,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1850,12200,32300,4900,15300,18250,0,0,0,46.3743804126984
0,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.331328600000006,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1800,12150,32250,4950,15350,18300,0,0,0,46.7477527460317
8e-04,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.272028599999999,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1750,12100,32200,5000,15400,18350,0,0,0,46.5541844126984
2e-04,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.257885699999974,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1700,12050,32150,5050,15450,18400,0,0,0,46.634987079365
1.874,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,3.0304,-0.197128600000042,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1650,12000,32100,5100,15500,18450,0,0,0,45.755127079365
0.0054,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,3.0304,-0.124828600000001,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1600,11950,32050,5150,15550,18500,0,0,0,45.6262637460317
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,5.9,9.8506,3.0304,-0.0724713999999835,-0.0355428999999958,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1550,11900,32000,5200,15600,18550,0,0,0,41.5227067460317
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,5.9,9.8506,3.0304,-0.0636713999999756,0.636485700000037,0.786200000000008,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1500,11850,31950,5250,15650,18600,0,0,0,40.4984814126983
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,5.9,9.8506,3.0304,-0.0978857000000062,0.786200000000008,0.753728499999966,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1450,11800,31900,5300,15700,18650,0,0,0,40.0171514126984
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,-0.102157100000056,0.786200000000008,0.553114300000004,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1400,11750,31850,5350,15750,18700,0,0,0,37.4262325238095
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0584428999999886,0.786200000000008,0.395242900000028,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1350,11700,31800,5400,15800,18750,0,0,0,35.3205195238095
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0355428999999958,0.786200000000008,0.255542899999966,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1300,11650,31750,5450,15850,18800,0,0,0,33.6142341904762
4e-04,14.6718,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0592427999999927,0.786200000000008,0.0963858000000073,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1250,11600,31700,5500,15900,18850,0,0,0,34.2071565641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0834285999999906,0.786200000000008,0.0963858000000073,0.156642900000008,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1200,11550,31650,5550,15950,18900,0,0,0,35.0911495641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0959857000000284,0.786200000000008,0.0963858000000073,0.309857099999988,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1150,11500,31600,5600,16000,18950,0,0,0,36.7016450641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0780713999999989,0.786200000000008,0.0963858000000073,0.568557199999987,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1100,11450,31550,5650,16050,19000,0,0,0,37.7715937307692
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.0936714999999708,0.786200000000008,0.0963858000000073,0.83105710000001,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1050,11400,31500,5700,16100,19050,0,0,0,38.1095490641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.106185699999969,0.786200000000008,0.0963858000000073,0.954314300000021,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,1000,11350,31450,5750,16150,19100,0,0,0,38.2973870641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.5018,9.8506,3.3444,-0.103071400000033,0.786200000000008,0.0963858000000073,0.954314300000021,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,950,11300,31400,5800,16200,19150,0,0,0,38.5361630641025
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.0634,9.8506,3.3444,-0.123885700000017,0.786200000000008,0.0963858000000073,0.972214199999996,1.0177286,0.480914299999995,0.70341430000002,0.741185700000017,0.64689999999996,900,11250,31350,5850,16250,19200,0,0,0,40.2103967307692
4e-04,14.6718,10.8898,10.545,8.4286,5.2122,2.0634,9.8506,3.3444,-0.135428599999955,0.786200000000008,0.0963858000000073,1.0177286,1.01479999999998,0.468557200000021,0.70341430000002,0.741185700000017,0.64689999999996,850,11200,31300,5900,16300,19250,0,0,0,41.1471503974359
4e-04,14.6718,10.6656,10.545,8.4286,5.2122,2.0634,9.8506,3.3444,-0.151871400000005,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.459742800000015,0.695028499999978,0.741185700000017,0.64689999999996,800,11150,31250,5950,16350,19300,0,0,0,41.2031027307692
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.163142800000003,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.434699999999964,0.652185699999961,0.741185700000017,0.64689999999996,750,11100,31200,6000,16400,19350,0,0,0,41.9449613974359
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.157685800000024,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.369057199999986,0.568499999999972,0.741185700000017,0.64689999999996,700,11050,31150,6050,16450,19400,0,0,0,42.1233067307692
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.180442900000003,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.327828600000032,0.568499999999972,0.741185700000017,0.64689999999996,650,11000,31100,6100,16500,19450,0,0,0,42.3139773974359
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.223199999999963,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.299371399999984,0.568499999999972,0.741185700000017,0.64689999999996,600,10950,31050,6150,16550,19500,0,0,0,42.3563293974359
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.221499999999992,0.786200000000008,0.0963858000000073,1.0177286,0.988371499999971,0.252671399999997,0.568499999999972,0.741185700000017,0.64689999999996,550,10900,31000,6200,16600,19550,0,0,0,42.3790645641026
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.236642800000027,0.786200000000008,0.143171400000028,1.0177286,0.988371499999971,0.211571400000025,0.568499999999972,0.741185700000017,0.64689999999996,500,10850,30950,6250,16650,19600,0,0,0,42.628284
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.251528600000029,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,0.177342799999963,0.568499999999972,0.741185700000017,0.64689999999996,450,10800,30900,6300,16700,19650,0,0,0,42.2543213333334
4e-04,14.6718,10.6656,10.545,13.73,5.2122,2.0634,9.8506,3.3444,-0.26348569999999,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,0.127557200000012,0.568499999999972,0.741185700000017,0.64689999999996,400,10750,30850,6350,16750,19700,0,0,0,41.9842753333334
4e-04,14.6718,10.6656,10.545,13.73,4.4384,5.2122,9.8506,3.3444,-0.286385699999983,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,0.068300000000022,0.568499999999972,0.741185700000017,0.64689999999996,350,10700,30800,6400,16800,19750,0,0,0,38.7268708888889
4e-04,14.6718,10.6656,10.545,13.73,4.4384,5.2122,9.8506,3.3444,-0.303571499999975,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,-0.0150143000000185,0.566557199999977,0.741185700000017,0.64689999999996,300,10650,30750,6450,16850,19800,0,0,0,37.9538128888889
4e-04,14.6718,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,-0.281900000000007,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,-0.0355428999999958,0.528285700000026,0.741185700000017,0.64689999999996,250,10600,30700,6500,16900,19850,0,0,0,39.3759478888889
4e-04,14.6718,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,-0.183728500000029,0.786200000000008,0.156642900000008,1.0177286,0.988371499999971,-0.0355428999999958,0.489471400000014,0.741185700000017,0.64689999999996,200,10550,30650,6550,16950,19900,0,0,0,40.1852159824561
4e-04,14.6718,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,-0.187571400000024,0.786200000000008,0.156642900000008,1.0177286,0.885400000000004,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,150,10500,30600,6600,17000,19950,0,0,0,40.8392706491228
4e-04,14.6718,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,-0.257399999999961,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,100,10450,30550,6650,17050,20000,0,0,0,40.8878848888889
4e-04,14.6718,10.6656,8.4286,13.73,4.4384,5.2122,9.8506,3.3444,-0.253757099999973,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,50,10400,30500,6700,17100,20050,0,0,0,41.2469828888889
4e-04,14.6718,10.6656,8.4286,13.73,4.4384,5.2122,9.8506,3.3444,-0.268014300000004,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,0,10350,30450,0,17150,20100,0,0,0,42.4755405555556
4e-04,14.6718,10.6656,8.4286,13.73,4.4384,5.2122,9.8506,3.3444,-0.274657199999979,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,2200,10300,30400,50,17200,20150,0,0,0,43.3538096507936
4e-04,14.6718,10.6656,8.4286,13.73,4.4384,5.2122,9.8506,3.3444,-0.290228600000034,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,2150,10250,30350,100,17250,20200,0,0,0,43.3525883174603
4e-04,14.6718,10.6656,8.4286,13.73,4.4384,5.2122,9.8506,3.3444,-0.382342800000004,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,2100,10200,30300,150,17300,20250,0,0,0,43.208415984127
0.0818,14.6718,10.6656,8.4286,13.73,1.874,5.2122,9.8506,3.3444,-0.350328600000012,0.786200000000008,0.156642900000008,1.0177286,0.813628599999959,-0.0355428999999958,0.480914299999995,0.741185700000017,0.64689999999996,2050,10150,30250,200,17350,20300,0,0,0,45.214747095238
