Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Carolinian,Crescent,Piedmont,x_coordinate,y_coordinate
2.74632,4.39852,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.7800429000000122,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.6823284999999828,3.849028599999997,0.10434280000004037,0.16421430000002601,4500,13500,44250,3300,900,27200,0,0,0,-78.7069,35.79389
0.6503,4.39852,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.7886000000000308,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.6399571000000037,3.849028599999997,0.10434280000004037,0.16421430000002601,4450,13450,44200,3350,950,27250,0,0,0,-78.7068,35.79394
3.60186,4.39852,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.7264713999999799,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.6027000000000271,3.849028599999997,0.10434280000004037,0.16421430000002601,4400,13400,44150,3400,1000,27300,0,0,0,-78.7067,35.79398
4.39852,4.68082,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.66074279999998,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.6027000000000271,3.849028599999997,0.10434280000004037,0.16421430000002601,4350,13350,44100,3450,1050,27350,0,0,0,-78.7066,35.79403
3.56548,4.68082,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.7886285999999814,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.5645999999999844,3.849028599999997,0.10434280000004037,0.16421430000002601,4300,13300,44050,3500,1100,27400,0,0,0,-78.7064,35.79408
0.0,4.68082,5.25986,5.9384,3.2258,4.6808,0.4636,5.24076,5.31064,-0.9325714999999946,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.4893285999999648,3.849028599999997,0.10434280000004037,0.16421430000002601,4250,13250,44000,3550,1150,27450,0,0,0,-78.7063,35.79412
0.0007,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-0.9588286000000039,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.4603000000000179,3.849028599999997,0.1155856999999969,0.16421430000002601,4200,13200,43950,3600,1200,27500,0,0,0,-78.7062,35.79417
0.0007,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-0.9801428000000101,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.4329714000000422,3.849028599999997,0.1155856999999969,0.16421430000002601,4150,13150,43900,3650,1250,27550,0,0,0,-78.7061,35.79421
1.05136,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-0.9973428000000126,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.3842285999999717,3.849028599999997,0.1155856999999969,0.16421430000002601,4100,13100,43850,3700,1300,27600,0,0,0,-78.7059,35.79425
0.94718,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-1.013957199999993,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.3275142999999616,3.849028599999997,0.1155856999999969,0.16421430000002601,4050,13050,43800,3750,1350,27650,0,0,0,-78.7058,35.7943
0.0007,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-1.063585699999976,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.28460000000001173,3.849028599999997,0.322128599999985,0.16421430000002601,4000,13000,43750,3800,1400,27700,0,0,0,-78.7057,35.79434
2.0277,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-0.9354857000000152,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.2469571999999971,3.849028599999997,0.42281429999997044,0.16421430000002601,3950,12950,43700,3850,1450,27750,0,0,0,-78.7055,35.79438
2.47854,4.68082,5.9384,4.4812,3.37,4.6808,0.4636,5.24076,5.31064,-0.7586715000000481,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.21929999999997563,3.849028599999997,0.5440286000000469,0.16421430000002601,3900,12900,43650,3900,1500,27800,0,0,0,-78.7054,35.79442
0.0007,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,5.24076,5.31064,-0.7033713999999804,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.19434280000001536,3.849028599999997,0.6312428000000523,0.16421430000002601,3850,12850,43600,3950,1550,27850,0,0,0,-78.7053,35.79446
0.0,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,5.24076,5.31064,-0.6554141999999956,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.15650000000005093,3.849028599999997,3.603028599999959,0.16421430000002601,3800,12800,43550,4000,1600,27900,0,0,0,-78.7052,35.7945
0.0007,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,5.24076,5.31064,-0.5992143000000283,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.1272999999999911,1.0376856999999973,3.849028599999997,0.16421430000002601,3750,12750,43500,4050,1650,27950,0,0,0,-78.705,35.79453
1.01028,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,5.24076,5.31064,-0.5998857999999814,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.08732849999995551,0.933514300000013,3.849028599999997,0.16421430000002601,3700,12700,43450,4100,1700,28000,0,0,0,-78.7049,35.79457
0.10632,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,5.24076,5.31064,-0.5661142999999811,-0.5300856999999723,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.04622860000000628,0.933514300000013,3.849028599999997,0.16421430000002601,3650,12650,43400,4150,1750,28050,0,0,0,-78.7048,35.79461
0.699,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.5300856999999723,-0.573599999999999,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.008342900000002373,0.933514300000013,3.849028599999997,0.16421430000002601,3600,12600,43350,4200,1800,28100,0,0,0,-78.7046,35.79464
3.19856,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.573599999999999,-0.57650000000001,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,0.008342900000002373,0.9259428999999955,3.849028599999997,0.16421430000002601,3550,12550,43300,4250,1850,28150,0,0,0,-78.7045,35.79468
0.0,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.5844571000000087,-0.57650000000001,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.00017139999999926658,0.8979286000000002,3.849028599999997,0.16421430000002601,3500,12500,43250,4300,1900,28200,0,0,0,-78.7044,35.79471
0.43218,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.5772857000000045,-0.57650000000001,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.09025719999999637,0.8730428000000074,3.849028599999997,0.14284279999998262,3450,12450,43200,4350,1950,28250,0,0,0,-78.7043,35.79475
0.99708,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.5884857000000352,-0.57650000000001,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.16391429999998763,0.8507141999999703,3.849028599999997,0.11201429999999846,3400,12400,43150,4400,2000,28300,0,0,0,-78.7041,35.79478
0.00072,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.57650000000001,-0.5833000000000084,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.1971570999999699,0.8507141999999703,3.849028599999997,0.0909715000000233,3350,12350,43100,4450,2050,28350,0,0,0,-78.704,35.79481
0.0005,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.5938856999999871,-0.5833000000000084,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.2761714000000097,0.8507141999999703,3.849028599999997,0.0909715000000233,3300,12300,43050,4500,2100,28400,0,0,0,-78.7039,35.79484
3.33302,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,4.7994,5.31064,-0.6120999999999981,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.45447139999998853,-0.35454290000001265,0.8507141999999703,3.849028599999997,0.0909715000000233,3250,12250,43000,4550,2150,28450,0,0,0,-78.7037,35.79487
0.55986,4.68082,5.9384,4.4812,3.4144,4.6808,0.4636,2.2797,5.31064,-0.5907143000000019,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.4542715000000044,0.8507141999999703,3.849028599999997,0.0909715000000233,3200,12200,42950,4600,2200,28500,0,0,0,-78.7036,35.7949
0.0,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,2.2797,5.31064,-0.5964856999999597,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,3150,12150,42900,4650,2250,28550,0,0,0,-78.7035,35.79493
0.0,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,2.2797,5.31064,-0.6095429000000081,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,3100,12100,42850,4700,2300,28600,0,0,0,-78.7033,35.79496
2.03234,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,2.24258,5.31064,-0.6363571000000547,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,3050,12050,42800,4750,2350,28650,0,0,0,-78.7032,35.79499
0.52212,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,2.24258,5.31064,-0.6731714000000011,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,3000,12000,42750,4800,2400,28700,0,0,0,-78.7031,35.79501
0.00056,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,2.24258,5.31064,-0.7133142999999791,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,2950,11950,42700,4850,2450,28750,0,0,0,-78.7029,35.79504
0.85906,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.94124,5.31064,-0.7540142999999944,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,2900,11900,42650,4900,2500,28800,0,0,0,-78.7028,35.79507
0.46074,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.94124,5.31064,-0.7863429000000224,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.0909715000000233,2850,11850,42600,4950,2550,28850,0,0,0,-78.7027,35.79509
1.88076,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.67562,5.31064,-0.8065570999999636,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2800,11800,42550,5000,2600,28900,0,0,0,-78.7025,35.79511
1.78384,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.67562,5.31064,-0.8305999999999472,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2750,11750,42500,5050,2650,28950,0,0,0,-78.7024,35.79514
0.01444,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.67562,5.31064,-0.8419714999999997,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2700,11700,42450,5100,2700,29000,0,0,0,-78.7023,35.79516
0.04144,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.67562,5.31064,-0.8586142999999993,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2650,11650,42400,5150,2750,29050,0,0,0,-78.7021,35.79518
0.00074,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.34044,5.31064,-0.8727714000000333,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2600,11600,42350,5200,2800,29100,0,0,0,-78.702,35.7952
0.92588,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.34044,5.31064,-0.8470571000000291,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2550,11550,42300,5250,2850,29150,0,0,0,-78.7019,35.79522
0.84862,5.25986,5.9384,4.4812,3.4144,4.6808,0.9677,0.34044,5.31064,-0.8339856999999711,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2500,11500,42250,5300,2900,29200,0,0,0,-78.7017,35.79524
0.23508,5.25986,5.9384,2.889,3.4144,4.6808,0.9677,0.34044,5.31064,-0.8401572000000215,-0.5833000000000084,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2450,11450,42200,5350,2950,29250,0,0,0,-78.7016,35.79526
4.3827,5.25986,5.9384,2.889,3.4144,4.6808,0.9677,0.34044,5.31064,-0.8076714000000038,-0.48715720000001284,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,-0.51662859999999,0.8507141999999703,3.849028599999997,0.10434280000004037,2400,11400,42150,5400,3000,29300,0,0,0,-78.7015,35.79528
0.0001,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.34044,5.31064,-0.7774713999999676,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.8395285999999942,3.849028599999997,0.10434280000004037,2350,11350,42100,5450,3050,29350,0,0,0,-78.7013,35.79529
1.05008,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7475429000000418,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.8218143000000282,3.849028599999997,0.10434280000004037,2300,11300,42050,5500,3100,29400,0,0,0,-78.7012,35.79531
0.2532,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7187999999999874,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.7996143000000302,3.849028599999997,0.10434280000004037,2250,11250,42000,5550,3150,29450,0,0,0,-78.701,35.79532
0.7357,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7194999999999823,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.7695572000000084,3.849028599999997,0.10434280000004037,2200,11200,41950,5600,3200,29500,0,0,0,-78.7009,35.79534
1.34022,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7140856999999983,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.7615856999999551,3.849028599999997,0.10434280000004037,2150,11150,41900,5650,3250,29550,0,0,0,-78.7008,35.79535
0.00074,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7087285999999722,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.7405999999999722,3.849028599999997,0.10434280000004037,2100,11100,41850,5700,3300,29600,0,0,0,-78.7006,35.79536
0.00074,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.31064,-0.7402286000000231,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.6978143000000046,3.849028599999997,0.10434280000004037,2050,11050,41800,5750,3350,29650,0,0,0,-78.7005,35.79537
6e-05,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.24076,-0.7520000000000095,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.6823284999999828,3.849028599999997,0.10434280000004037,2000,11000,41750,5800,3400,29700,0,0,0,-78.7004,35.79538
0.00068,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.24076,-0.769457100000011,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.6399571000000037,3.849028599999997,0.10434280000004037,1950,10950,41700,5850,3450,29750,0,0,0,-78.7002,35.7954
0.0,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.24076,-0.769414299999994,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.6027000000000271,3.849028599999997,0.10434280000004037,1900,10900,41650,5900,3500,29800,0,0,0,-78.7001,35.79541
4.68082,5.25986,5.9384,3.2258,3.4144,4.39852,4.6808,0.4636,5.24076,-0.7185999999999808,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.6027000000000271,3.849028599999997,0.10434280000004037,1850,10850,41600,5950,3550,29850,0,0,0,-78.7,35.79542
1.2919,5.25986,5.9384,3.2258,3.4144,4.68082,4.6808,0.4636,5.24076,-0.7113714000000186,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.5645999999999844,3.849028599999997,0.10434280000004037,1800,10800,41550,6000,3600,29900,0,0,0,-78.6998,35.79543
0.00074,5.25986,5.9384,3.2258,3.4144,4.68082,4.6808,0.4636,5.24076,-0.7709714000000076,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.4893285999999648,3.849028599999997,0.10434280000004037,1750,10750,41500,6050,3650,29950,0,0,0,-78.6997,35.79543
0.99284,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8174285999999711,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.4603000000000179,3.849028599999997,0.1155856999999969,1700,10700,41450,6100,3700,30000,0,0,0,-78.6996,35.79544
0.9477,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8381286000000046,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.4329714000000422,3.849028599999997,0.1155856999999969,1650,10650,41400,6150,3750,30050,0,0,0,-78.6994,35.79544
0.17992,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8543000000000234,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.3842285999999717,3.849028599999997,0.1155856999999969,1600,10600,41350,6200,3800,30100,0,0,0,-78.6993,35.79545
4.62776,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8362713999999869,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,-0.6102713999999878,-0.5300856999999723,0.3275142999999616,3.849028599999997,0.1155856999999969,1550,10550,41300,6250,3850,30150,0,0,0,-78.6991,35.79546
0.0,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8721856999999886,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,2.049271400000009,-0.5300856999999723,0.28460000000001173,3.849028599999997,0.322128599999985,1500,10500,41250,6300,3900,30200,0,0,0,-78.699,35.79546
0.0,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8963428999999792,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.2469571999999971,3.849028599999997,0.42281429999997044,1450,10450,41200,6350,3950,30250,0,0,0,-78.6989,35.79547
2.85014,5.9384,4.4812,3.37,3.4144,4.68082,4.6808,0.4636,5.24076,-0.8115142999999989,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.21929999999997563,3.849028599999997,0.5440286000000469,1400,10400,41150,6400,4000,30300,0,0,0,-78.6987,35.79547
0.28874,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,5.24076,-0.7192714000000251,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.19434280000001536,3.849028599999997,0.6312428000000523,1350,10350,41100,6450,4050,30350,0,0,0,-78.6986,35.79547
0.45944,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,5.24076,-0.6510428000000275,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.15650000000005093,3.849028599999997,3.603028599999959,1300,10300,41050,6500,4100,30400,0,0,0,-78.6985,35.79547
3.16238,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,5.24076,-0.5873429000000101,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.1272999999999911,1.0376856999999973,3.849028599999997,1250,10250,41000,6550,4150,30450,0,0,0,-78.6983,35.79547
0.00076,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,5.24076,-0.5833000000000084,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.08732849999995551,0.933514300000013,3.849028599999997,1200,10200,40950,6600,4200,30500,0,0,0,-78.6982,35.79547
0.6667,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,5.24076,-0.5965714000000162,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.04622860000000628,0.933514300000013,3.849028599999997,1150,10150,40900,6650,4250,30550,0,0,0,-78.698,35.79546
0.94134,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,4.7994,-0.5880856999999651,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5300856999999723,0.008342900000002373,0.933514300000013,3.849028599999997,1100,10100,40850,6700,4300,30600,0,0,0,-78.6979,35.79546
0.00076,5.9384,4.4812,3.4144,2.2126,4.68082,4.6808,0.4636,4.7994,-0.5975856999999678,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.573599999999999,0.008342900000002373,0.9259428999999955,3.849028599999997,1050,10050,40800,6750,4350,30650,0,0,0,-78.6978,35.79545
0.58122,5.9384,4.4812,3.4144,0.617,4.68082,4.6808,0.4636,4.7994,-0.6429143000000295,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.57650000000001,-0.00017139999999926658,0.8979286000000002,3.849028599999997,1000,10000,40750,6800,4400,30700,0,0,0,-78.6976,35.79545
0.39448,5.9384,4.4812,3.4144,0.5448,4.68082,4.6808,0.4636,4.7994,-0.6942571999999814,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.57650000000001,-0.09025719999999637,0.8730428000000074,3.849028599999997,950,9950,40700,6850,4450,30750,0,0,0,-78.6975,35.79544
0.0,5.9384,4.4812,3.4144,0.5448,4.68082,4.6808,0.4636,4.7994,-0.7483571999999867,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.57650000000001,-0.16391429999998763,0.8507141999999703,3.849028599999997,900,9900,40650,6900,4500,30800,0,0,0,-78.6974,35.79544
1.00214,5.9384,4.4812,3.4144,0.5448,4.68082,4.6808,0.4636,4.7994,-0.8188000000000102,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.57650000000001,-0.1971570999999699,0.8507141999999703,3.849028599999997,850,9850,40600,6950,4550,30850,0,0,0,-78.6972,35.79543
1.34042,5.9384,4.4812,3.4144,0.5448,4.68082,4.6808,0.4636,4.7994,-0.8091570999999931,-0.23657140000000254,-0.44072849999997743,-0.38944279999998344,4.954642799999988,-0.5833000000000084,-0.2761714000000097,0.8507141999999703,3.849028599999997,800,9800,40550,7000,4600,30900,0,0,0,-78.6971,35.79542
0.00082,5.9384,4.4812,3.4144,0.5504,4.68082,4.6808,0.4636,4.7994,-0.7304000000000315,-0.23657140000000254,-0.38944279999998344,-0.45447139999998853,4.954642799999988,-0.5833000000000084,-0.35454290000001265,0.8507141999999703,3.849028599999997,750,9750,40500,7050,4650,30950,0,0,0,-78.697,35.79541
0.00082,5.9384,4.4812,3.4144,0.5504,4.68082,4.6808,0.4636,2.2797,-0.7083142999999836,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.4542715000000044,0.8507141999999703,3.849028599999997,700,9700,40450,7100,4700,31000,0,0,0,-78.6968,35.79541
5.25986,5.9384,4.4812,3.4144,0.5504,4.68082,4.6808,0.9677,2.2797,-0.7044142999999963,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.51662859999999,0.8507141999999703,3.849028599999997,650,9650,40400,7150,4750,31050,0,0,0,-78.6967,35.7954
0.1247,5.9384,4.4812,3.4144,0.5504,5.25986,4.6808,0.9677,2.2797,-0.6860143000000107,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.51662859999999,0.8507141999999703,3.849028599999997,600,9600,40350,7200,4800,31100,0,0,0,-78.6965,35.79538
8e-05,5.9384,4.4812,3.4144,0.5504,5.25986,4.6808,0.9677,2.24258,-0.6852571000000012,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.51662859999999,0.8507141999999703,3.849028599999997,550,9550,40300,7250,4850,31150,0,0,0,-78.6964,35.79537
0.04842,5.9384,4.4812,3.4144,0.5504,5.25986,4.6808,0.9677,2.24258,-0.6629571000000283,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.51662859999999,0.8507141999999703,3.849028599999997,500,9500,40250,7300,4900,31200,0,0,0,-78.6963,35.79536
0.48916,5.9384,4.4812,3.4144,0.5504,5.25986,4.6808,0.9677,2.24258,-0.6648713999999813,-0.23657140000000254,-0.38944279999998344,-0.6102713999999878,4.954642799999988,-0.5833000000000084,-0.51662859999999,0.8507141999999703,3.849028599999997,450,9450,40200,7350,4950,31250,0,0,0,-78.6961,35.79534
