Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU,x_coordinate,y_coordinate
0.0006,6.1424,1.1136,3.167,7.406,9.5204,4.904,0.691,2.17,0.004422857999999792,0.009334142999999812,-0.0005107139999995524,0.00131771399999991,0.0046492860000000745,0.003784572000000139,0.004419285000000173,0.0022399999999998953,0.008303142999999978,3800,2750,42550,3850,16600,18350,1,4,0,-78.8422,35.85298
0.0006,6.1424,1.1136,3.167,7.406,9.5204,4.904,0.691,2.17,0.005522856999999703,0.009334142999999812,-0.0005107139999995524,0.004317570999999703,0.0046492860000000745,0.004422857999999792,0.004419285000000173,0.002006857000000082,0.008303142999999978,3750,2700,42500,3900,16650,18400,1,4,0,-78.8422,35.85288
0.0006,6.1424,1.1136,3.167,7.406,9.5204,4.904,0.691,2.17,0.00680814200000043,0.009334142999999812,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.005522856999999703,0.004419285000000173,0.00250114300000007,0.008303142999999978,3700,2650,42450,3950,16700,18450,1,4,0,-78.8421,35.85278
2.6752,6.1424,1.1136,3.167,7.406,9.5204,8.2212,0.691,2.17,0.008001428000000033,0.009334142999999812,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.00680814200000043,0.004419285000000173,0.00250114300000007,0.008303142999999978,3650,2600,42400,4000,16750,18500,1,4,0,-78.8421,35.85268
4.7032,6.1424,1.1136,3.167,7.406,9.5204,8.2212,0.691,2.17,0.009180000000000063,0.009334142999999812,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.008001428000000033,0.004419285000000173,0.0029864280000003874,0.008303142999999978,3600,2550,42350,4050,16800,18550,1,4,0,-78.842,35.85258
0.0004,6.1424,1.1136,3.167,7.406,9.5204,8.2212,0.691,2.17,0.009334142999999812,0.008961999999999647,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.009180000000000063,0.004419285000000173,0.003880857999999989,0.008303142999999978,3550,2500,42300,4100,16850,18600,1,4,0,-78.8419,35.85248
0.0,6.1424,1.1136,3.167,7.406,9.5204,8.2212,0.691,2.17,0.008961999999999647,0.008825429000000327,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.004419285000000173,0.004349856999999702,0.007811142999999561,3500,2450,42250,4150,16900,18650,1,4,0,-78.8419,35.85239
0.0004,6.1424,1.1136,4.983,7.406,9.5204,8.2212,0.691,2.17,0.008825429000000327,0.008367714999999975,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.004419285000000173,0.004349856999999702,0.0067989999999997506,3450,2400,42200,4200,16950,18700,1,4,0,-78.8418,35.85229
0.001,6.1424,1.1136,4.983,7.406,9.5204,8.2212,0.691,2.17,0.008367714999999975,0.007817286000000081,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.004419285000000173,0.004349856999999702,0.0067989999999997506,3400,2350,42150,4250,17000,18750,1,4,0,-78.8417,35.85219
0.2496,6.1424,1.1136,4.983,7.406,9.5204,8.2212,0.691,2.17,0.007817286000000081,0.006651143000000275,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.004419285000000173,0.004349856999999702,0.0067989999999997506,3350,2300,42100,4300,17050,18800,1,4,0,-78.8417,35.8521
6.1424,0.95,1.1136,4.983,7.406,9.5204,8.2212,0.691,2.17,0.006651143000000275,0.005659141999999519,-0.0008541429999996808,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.00402499999999975,0.004419285000000173,0.0067989999999997506,3300,2250,42050,4350,17100,18850,1,4,0,-78.8416,35.852
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.691,2.17,0.005659141999999519,0.005440714000000071,-0.0012620000000003984,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.0029399999999998273,0.004419285000000173,0.0067989999999997506,3250,2200,42000,4400,17150,18900,1,4,0,-78.8415,35.8519
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.005440714000000071,0.0051368580000001884,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.0023778570000001762,0.004419285000000173,0.0067989999999997506,3200,2150,41950,4450,17200,18950,1,4,0,-78.8415,35.85181
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.0051368580000001884,0.004839570999999978,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.0018748579999999038,0.004419285000000173,0.0067989999999997506,3150,2100,41900,4500,17250,19000,1,4,0,-78.8414,35.85172
0.0,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.004839570999999978,0.004615142000000105,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.0016882859999998345,0.004419285000000173,0.0067989999999997506,3100,2050,41850,4550,17300,19050,1,4,0,-78.8413,35.85162
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.004615142000000105,0.004126572000000123,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.0014267139999998334,0.004419285000000173,0.0067989999999997506,3050,2000,41800,4600,17350,19100,1,4,0,-78.8412,35.85153
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.00409385699999973,0.004126572000000123,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,3000,1950,41750,4650,17400,19150,1,4,0,-78.8412,35.85143
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.004116285999999718,0.004126572000000123,-0.0015458569999998418,0.0046492860000000745,-0.00047914300000002186,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2950,1900,41700,4700,17450,19200,1,4,0,-78.8411,35.85134
0.0002,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.004126572000000123,0.00366757199999995,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2900,1850,41650,4750,17500,19250,1,4,0,-78.841,35.85124
0.0004,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.00366757199999995,0.0035309999999998355,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2850,1800,41600,4800,17550,19300,1,4,0,-78.8409,35.85115
0.001,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.0035309999999998355,0.003495427999999947,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2800,1750,41550,4850,17600,19350,1,4,0,-78.8409,35.85106
0.0006,0.95,1.1136,6.627,7.406,9.5204,8.2212,0.96,2.17,0.0034638570000004166,0.003495427999999947,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2750,1700,41500,4900,17650,19400,1,4,0,-78.8408,35.85096
0.1046,0.95,1.1136,7.406,5.0704,9.5204,8.2212,0.96,2.17,0.003495427999999947,0.0032701429999997342,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2700,1650,41450,4950,17700,19450,1,4,0,-78.8407,35.85087
0.95,0.676,1.1136,7.406,5.0704,9.5204,8.2212,0.96,2.17,0.0032701429999997342,0.0029284290000003922,-0.002582858000000101,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,0.00028200000000026647,0.004419285000000173,0.0067989999999997506,2650,1600,41400,5000,17750,19500,1,4,0,-78.8407,35.85077
0.001,0.676,1.1136,7.406,5.9974,9.5204,8.2212,0.96,2.17,0.0029284290000003922,0.0027100000000001502,-0.0030834290000001374,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0003122860000001992,0.004419285000000173,0.0067989999999997506,2600,1550,41350,5050,17800,19550,1,4,0,-78.8406,35.85068
0.001,0.676,1.1136,7.406,5.9974,9.5204,8.2212,0.96,2.17,0.0027100000000001502,0.002375713999999789,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2550,1500,41300,5100,17850,19600,1,4,0,-78.8405,35.85058
0.0004,0.676,1.1136,7.406,5.9974,9.5204,8.2212,0.96,2.17,0.002375713999999789,0.0019131420000002208,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2500,1450,41250,5150,17900,19650,1,4,0,-78.8404,35.85049
0.0002,0.676,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,0.0019131420000002208,0.0010704290000001038,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2450,1400,41200,5200,17950,19700,1,4,0,-78.8404,35.85039
0.0002,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,0.0010704290000001038,-0.0001262850000000526,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2400,1350,41150,5250,18000,19750,1,4,0,-78.8403,35.8503
0.0002,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.0001262850000000526,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2350,1300,41100,5300,18050,19800,1,4,0,-78.8402,35.85021
0.0002,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.0008282860000002756,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2300,1250,41050,5350,18100,19850,1,4,0,-78.8402,35.85011
0.0002,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.0014955720000000383,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0032657140000003438,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2250,1200,41000,5400,18150,19900,1,4,0,-78.8401,35.85002
0.391,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.0024005710000000137,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2200,1150,40950,5450,18200,19950,1,4,0,-78.84,35.84992
0.6012,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.003127857000000063,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2150,1100,40900,5500,18250,20000,1,4,0,-78.8399,35.84983
0.0,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.003938571999999568,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2100,1050,40850,5550,18300,20050,1,4,0,-78.8399,35.84973
0.0004,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,0.96,0.0014,-0.00454014299999983,-0.0005107139999995524,-0.0032981430000000953,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2050,1000,40800,5600,18350,20100,1,4,0,-78.8398,35.84964
0.0002,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,1.3164,0.0014,-0.004954857000000174,-0.0005107139999995524,-0.004267143000000147,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,2000,950,40750,5650,18400,20150,1,4,0,-78.8397,35.84954
0.0006,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,3.1792,0.0014,-0.0053972850000002385,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,-0.0008130000000005567,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1950,900,40700,5700,18450,20200,1,4,0,-78.8397,35.84945
0.0,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,3.1792,0.0014,-0.0055824280000001635,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,-8.785699999975804e-05,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1900,850,40650,5750,18500,20250,1,4,0,-78.8396,35.84936
0.0,1.1066,1.1136,7.406,5.9974,9.5204,8.2212,3.1792,0.0014,-0.005669715000000224,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.0024731430000002773,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1850,800,40600,5800,18550,20300,1,4,0,-78.8395,35.84926
0.0,1.1066,1.1136,7.406,5.9974,7.2642,9.5204,3.1792,0.0014,-0.005617857999999956,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004372427999999786,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1800,750,40550,5850,18600,20350,1,4,0,-78.8394,35.84917
0.0004,1.1066,1.1136,7.406,5.9974,7.2642,9.5204,3.1792,0.0014,-0.005268999999999551,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004380714000000126,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1750,700,40500,5900,18650,20400,1,4,0,-78.8394,35.84907
0.0004,1.1066,1.1136,7.406,5.9974,7.2642,9.5204,3.1792,0.4604,-0.005444142000000056,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004380714000000126,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1700,650,40450,5950,18700,20450,1,4,0,-78.8393,35.84898
0.0,1.1136,0.7244,7.406,5.9974,7.2642,9.5204,3.1792,0.691,-0.004968285000000492,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004380714000000126,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0.0067989999999997506,1650,600,40400,6000,18750,20500,1,4,0,-78.8392,35.84888
0.0,1.1136,0.7244,7.406,5.9974,7.2642,9.5204,4.2022,0.691,-0.003757142999999701,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004380714000000126,0.009334142999999812,-3.7427999999977145e-05,0.004419285000000173,0.0067989999999997506,1600,550,40350,6050,18800,20550,1,4,0,-78.8391,35.84879
0.0,1.1136,0.7244,7.406,5.9974,7.2642,9.5204,4.2022,0.691,-0.0036859999999995807,-0.0005107139999995524,-0.004961856999999554,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.00035900000000026465,0.004419285000000173,0.0067989999999997506,1550,500,40300,6100,18850,20600,1,4,0,-78.8391,35.8487
0.0006,1.1136,0.7244,7.406,5.9974,7.2642,9.5204,4.2022,0.691,-0.004802572000000396,-0.0005107139999995524,-0.004074284999999804,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.0007019999999999982,0.004419285000000173,0.0067989999999997506,1500,450,40250,6150,18900,20650,1,4,0,-78.839,35.8486
0.0002,1.1136,0.7244,7.406,5.9974,7.2642,9.5204,4.2022,0.691,-0.005479286000000343,-0.0005107139999995524,-0.001378571999999849,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.0011614289999999983,0.004419285000000173,0.0067989999999997506,1450,400,40200,6200,18950,20700,1,4,0,-78.8389,35.84851
0.3112,1.1136,0.7244,7.406,5.9974,6.1424,9.5204,4.2022,0.691,-0.004749570999999833,-0.0005107139999995524,-0.0012122859999999492,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.0013954280000001518,0.004419285000000173,0.0067989999999997506,1400,350,40150,6250,19000,20750,1,4,0,-78.8389,35.84841
0.676,1.1136,3.167,7.406,5.9974,6.1424,9.5204,4.2022,0.691,-0.0034777139999999916,-0.0005107139999995524,-0.00018528500000002167,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.0024851419999998826,0.004419285000000173,0.004746857000000091,1350,300,40100,6300,19050,20800,1,4,0,-78.8388,35.84832
0.001,1.1136,3.167,7.406,5.9974,6.1424,9.5204,4.904,0.691,-0.0032861429999996973,-0.0005107139999995524,0.00131771399999991,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.003784572000000139,0.004419285000000173,0.0022399999999998953,1300,250,40050,6350,19100,20850,1,4,0,-78.8387,35.84823
0.001,1.1136,3.167,7.406,5.9974,6.1424,9.5204,4.904,0.691,-0.003972999999999729,-0.0005107139999995524,0.004317570999999703,0.0046492860000000745,0.004380714000000126,0.009334142999999812,0.004422857999999792,0.004419285000000173,0.002006857000000082,1250,200,40000,6400,19150,20900,1,4,0,-78.8386,35.84813
0.0006,1.1136,3.167,7.406,5.9974,6.1424,9.5204,4.904,0.691,-0.004217286000000513,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.009334142999999812,0.005522856999999703,0.004419285000000173,0.00250114300000007,1200,150,39950,6450,19200,20950,1,4,0,-78.8386,35.84804
0.0002,1.1136,3.167,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.0029055720000002337,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.009334142999999812,0.00680814200000043,0.004419285000000173,0.00250114300000007,1150,100,39900,6500,19250,21000,1,4,0,-78.8385,35.84794
0.0002,1.1136,3.167,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.001543427999999949,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.009334142999999812,0.008001428000000033,0.004419285000000173,0.0029864280000003874,1100,50,39850,6550,19300,21050,1,4,0,-78.8384,35.84785
0.0006,1.1136,3.167,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.0016422860000000128,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.009334142999999812,0.009180000000000063,0.004419285000000173,0.003880857999999989,1050,0,39800,6600,0,21100,1,4,0,-78.8383,35.84776
0.0006,1.1136,3.167,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.001875999999999749,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.008961999999999647,0.009334142999999812,0.004419285000000173,0.004349856999999702,1000,37800,39750,6650,50,21150,1,4,0,-78.8383,35.84766
0.0002,1.1136,4.983,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.0017269999999996344,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.008825429000000327,0.009334142999999812,0.004419285000000173,0.004349856999999702,950,37750,39700,6700,100,21200,1,4,0,-78.8382,35.84757
0.0002,1.1136,4.983,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.001437286000000313,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.008367714999999975,0.009334142999999812,0.004419285000000173,0.004349856999999702,900,37700,39650,6750,150,21250,1,4,0,-78.8381,35.84748
0.0,1.1136,4.983,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.0008264280000003055,-0.0005107139999995524,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.007817286000000081,0.009334142999999812,0.004419285000000173,0.004349856999999702,850,37650,39600,6800,200,21300,1,4,0,-78.8381,35.84738
0.0006,1.1136,4.983,7.406,5.9974,6.1424,9.5204,8.2212,0.691,-0.0005107139999995524,-0.0008541429999996808,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.006651143000000275,0.009334142999999812,0.00402499999999975,0.004419285000000173,800,37600,39550,6850,250,21350,1,4,0,-78.838,35.84729
0.001,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.691,-0.0008541429999996808,-0.0012620000000003984,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.005659141999999519,0.009334142999999812,0.0029399999999998273,0.004419285000000173,750,37550,39500,6900,300,21400,1,4,0,-78.8379,35.84719
0.001,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0012620000000003984,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.005440714000000071,0.009334142999999812,0.0023778570000001762,0.004419285000000173,700,37500,39450,6950,350,21450,1,4,0,-78.8378,35.8471
0.0006,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.001583143000000291,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.0051368580000001884,0.009334142999999812,0.0018748579999999038,0.004419285000000173,650,37450,39400,7000,400,21500,1,4,0,-78.8378,35.84701
0.0006,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0016941429999997126,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.004839570999999978,0.009334142999999812,0.0016882859999998345,0.004419285000000173,600,37400,39350,7050,450,21550,1,4,0,-78.8377,35.84691
0.001,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.001872857000000181,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.004615142000000105,0.009334142999999812,0.0014267139999998334,0.004419285000000173,550,37350,39300,7100,500,21600,1,4,0,-78.8376,35.84682
0.0004,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0020881430000002864,-0.0015458569999998418,0.0046492860000000745,0.0024574280000001637,0.004380714000000126,0.004126572000000123,0.009334142999999812,0.00028200000000026647,0.004419285000000173,500,37300,39250,7150,550,21650,1,4,0,-78.8375,35.84673
0.0006,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0023962860000000317,-0.0015458569999998418,0.0046492860000000745,-0.00047914300000002186,0.004380714000000126,0.004126572000000123,0.009334142999999812,0.00028200000000026647,0.004419285000000173,450,37250,39200,7200,600,21700,1,4,0,-78.8375,35.84663
0.0006,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0023649999999997818,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.004126572000000123,0.009334142999999812,0.00028200000000026647,0.004419285000000173,400,37200,39150,7250,650,21750,1,4,0,-78.8374,35.84654
0.0002,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0023987139999996996,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.00366757199999995,0.009334142999999812,0.00028200000000026647,0.004419285000000173,350,37150,39100,7300,700,21800,1,4,0,-78.8373,35.84645
0.0002,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.0025790000000000647,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0035309999999998355,0.009334142999999812,0.00028200000000026647,0.004419285000000173,300,37100,39050,7350,750,21850,1,4,0,-78.8372,35.84635
0.0006,1.1136,6.627,7.406,5.9974,0.95,9.5204,8.2212,0.96,-0.002713856999999962,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.003495427999999947,0.009334142999999812,0.00028200000000026647,0.004419285000000173,250,37050,39000,7400,800,21900,1,4,0,-78.8372,35.84626
0.0006,1.1136,7.406,5.0704,5.9974,0.95,9.5204,8.2212,0.96,-0.0016975709999996979,-0.0015458569999998418,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.003495427999999947,0.009334142999999812,0.00028200000000026647,0.004419285000000173,200,37000,38950,7450,850,21950,1,4,0,-78.8371,35.84616
0.0002,1.1136,7.406,5.0704,5.9974,0.95,9.5204,8.2212,0.96,-0.0015458569999998418,-0.002582858000000101,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0032701429999997342,0.009334142999999812,0.00028200000000026647,0.004419285000000173,150,36950,38900,7500,900,22000,1,4,0,-78.837,35.84607
0.0002,1.1136,7.406,5.9974,3.8798,0.676,9.5204,8.2212,0.96,-0.002582858000000101,-0.0030834290000001374,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0029284290000003922,0.009334142999999812,-0.0003122860000001992,0.004419285000000173,100,36900,38850,7550,950,22050,1,4,0,-78.837,35.84598
0.0004,1.1136,7.406,5.9974,3.8798,0.676,9.5204,8.2212,0.96,-0.0030834290000001374,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0027100000000001502,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,50,36850,38800,7600,1000,22100,1,4,0,-78.8369,35.84588
0.0004,1.1136,7.406,5.9974,3.8798,0.676,9.5204,8.2212,0.96,-0.003641570999999999,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.002375713999999789,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,0,36800,38750,0,1050,22150,1,4,0,-78.8368,35.84579
0.4386,1.1136,7.406,5.9974,3.8798,0.676,9.5204,8.2212,0.96,-0.0036964280000000827,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0019131420000002208,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,4650,36750,38700,50,1100,22200,1,4,0,-78.8367,35.8457
1.1066,1.1136,7.406,5.9974,3.8798,0.676,9.5204,8.2212,0.96,-0.003987286000000268,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,0.0010704290000001038,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,4600,36700,38650,100,1150,22250,1,4,0,-78.8367,35.8456
0.0,1.1136,7.406,5.9974,3.8798,1.1066,9.5204,8.2212,0.96,-0.0055931429999998275,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,-0.0001262850000000526,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,4550,36650,38600,150,1200,22300,1,4,0,-78.8366,35.84551
0.0004,1.1136,7.406,5.9974,3.8648,1.1066,9.5204,8.2212,0.96,-0.005996427999999696,-0.0032981430000000953,0.0046492860000000745,-0.0035182860000003303,0.004380714000000126,-0.0005107139999995524,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,4500,36600,38550,200,1250,22350,1,4,0,-78.8365,35.84541
0.0004,1.1136,7.406,5.9974,3.8648,1.1066,9.5204,8.2212,0.96,-0.005136286000000041,-0.0032981430000000953,0.0046492860000000745,-0.0032657140000003438,0.004380714000000126,-0.0005107139999995524,0.009334142999999812,-0.0005002849999999625,0.004419285000000173,4450,36550,38500,250,1300,22400,1,4,0,-78.8364,35.84532
